"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"381","Only #redtide and bad weather could cause the beach to be this empty mid-day on Labor Day. Not raining yet but plenty of cloud cover. . https   twitter com JDeleon1012 status 1036644908432609282 photo 1","1036644908432609282",FALSE,"265559945",2018-09-03 15:59:40,"en","everyone","1036644908432609282",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,1,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Only #redtide and bad weather could cause the beach to be this empty mid-day on Labor Day. Not raining yet but plenty of cloud cover. https://t.co/ns6NWuluRn"
"382","Not stopping some people from getting into the water. #redtide . https   twitter com JDeleon1012 status 1036645196354801664 video 1","1036645196354801664",FALSE,"265559945",2018-09-03 16:00:49,"en","everyone","1036645196354801664",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Not stopping some people from getting into the water. #redtide https://t.co/iRL4zkvszI"
"383","@SNNTV Red tide and Tropical Storm Gordon didn’t affect families enjoying their Labor Day at Coquina Beach! . https   twitter com jessdlang status 1036685419713372160 video 1","1036685419713372160",FALSE,"1962930078",2018-09-03 18:40:39,"en","everyone","1036685419713372160","324496098","1243976444373610499",FALSE,FALSE,"jessdlang","",NA,NA,"2013-10-15T16:22:57.000Z","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg","Jessica Lang",0,0,1,0,0,"07d9db6fd6486002",1686,189,1147,6,"@SNNTV Red tide and Tropical Storm Gordon didn’t affect families enjoying their Labor Day at Coquina Beach! https://t.co/xL8Lyy0QVR"
"384","@JU_RO69 Right now #redtide conditions on Anna Maria have improved but there is no telling what conditions will be like, better or worse, that far out. Best advice, is to keep following.. ","1036730544820760576",FALSE,"265559945",2018-09-03 21:39:58,"en","everyone","1036644908432609282","467415665","1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,1,0,0,NA,2841,1468,31067,82,"@JU_RO69 Right now #redtide conditions on Anna Maria have improved but there is no telling what conditions will be like, better or worse, that far out. Best advice, is to keep following."
"385","The water at Cortez Beach is looking better. Patches of a parent algae in the water, but much further back. #RedTide . https   twitter com ReadCarlos status 1037400305594519554 video 1","1037400305594519554",FALSE,"21992035",2018-09-05 18:01:21,"en","everyone","1037400305594519554",NA,NA,FALSE,TRUE,"ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp","⚓ Cumberland, RI ","2009-02-26T08:55:50.000Z","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Carlos R. Munoz 📰",1,1,6,0,0,"07d9e8e8e5c83000",3376,1858,40394,96,"The water at Cortez Beach is looking better. Patches of a parent algae in the water, but much further back. #RedTide https://t.co/uLl6OC42w7"
"386","There were several groups of people at Cortez Beach 🏖 but not crowded. . https   twitter com ReadCarlos status 1037400629537325058 photo 1","1037400629537325058",FALSE,"21992035",2018-09-05 18:02:38,"en","everyone","1037400305594519554","21992035",NA,FALSE,TRUE,"ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp","⚓ Cumberland, RI ","2009-02-26T08:55:50.000Z","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Carlos R. Munoz 📰",0,1,1,0,0,NA,3376,1859,40406,96,"There were several groups of people at Cortez Beach 🏖 but not crowded. https://t.co/P1BzBF1lQB"
"387","Bradenton Beach had signs cautioning patrons of #redtide. . https   twitter com ReadCarlos status 1037403927749316610 photo 1","1037403927749316610",FALSE,"21992035",2018-09-05 18:15:45,"en","everyone","1037400305594519554","21992035",NA,FALSE,TRUE,"ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp","⚓ Cumberland, RI ","2009-02-26T08:55:50.000Z","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Carlos R. Munoz 📰",0,1,0,0,0,"07d9e8e8e5c83000",3376,1858,40394,96,"Bradenton Beach had signs cautioning patrons of #redtide. https://t.co/CNyroeJXLv"
"388","@ReadCarlos Naturally occurring. That is so misleading... and that from Mote, unbelievable (I guess they can not upset @MosaicCompany ). It's fueled in a major way by pollution!. ","1037517599272325120",FALSE,"191081656",2018-09-06 01:47:26,"en","everyone","1037400305594519554","21992035",NA,FALSE,FALSE,"Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,"Swiss Native in Sarasota, FL","2010-09-15T15:26:12.000Z","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg","Maya N",0,1,0,0,0,NA,890,597,11118,29,"@ReadCarlos Naturally occurring. That is so misleading... and that from Mote, unbelievable (I guess they can not upset @MosaicCompany ). It's fueled in a major way by pollution!"
"389","@ComplCoastal @MosaicCompany I think you're confusing the origin of red tide with the effects of pollutants near the shoreline. Red tide begins naturally in the deep ocean and comes to shore by way of winds and currents. There, it can be exacerbated by excess land-based runoff.. ","1037724018143645698",FALSE,"21992035",2018-09-06 15:27:40,"en","everyone","1037400305594519554","191081656",NA,FALSE,TRUE,"ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp","⚓ Cumberland, RI ","2009-02-26T08:55:50.000Z","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Carlos R. Munoz 📰",0,1,0,0,0,NA,3376,1859,40406,96,"@ComplCoastal @MosaicCompany I think you're confusing the origin of red tide with the effects of pollutants near the shoreline. Red tide begins naturally in the deep ocean and comes to shore by way of winds and currents. There, it can be exacerbated by excess land-based runoff."
"390","I really appreciate the hard work government personnel and volunteers have done to combat the #redtide on the gulf coast. Once it subsides, go to #anamariaisland using this guide.  

 . http   www cakeandpartydiy com family trip to anna maria island. https   twitter com cakeandpartydiy status 1037809541109493760 photo 1","1037809541109493760",FALSE,"752969132266647552",2018-09-06 21:07:30,"en","everyone","1037809541109493760",NA,NA,FALSE,FALSE,"cakeandpartydiy","Creative Lifestyle Blog - Sweets, Parties & Travel.","https://t.co/rBPEtM7I6L","Orange City, FL","2016-07-12T20:53:25.000Z","https://pbs.twimg.com/profile_images/1055170160733118466/oQQ5TLuB_normal.jpg","Cake and Party DIY Blog - Rose Torres",0,0,1,0,0,"3c2aec1245cb0d0c",26,126,76,1,"I really appreciate the hard work government personnel and volunteers have done to combat the #redtide on the gulf coast. Once it subsides, go to #anamariaisland using this guide.  

https://t.co/hzcLG2Oww3 https://t.co/BzoCU2ejCE"
"391","@ReadCarlos @MosaicCompany Not confused at all about origin of #redtide. It is super charged by fertilizer run off/ waste/pollution/warmer water -all connected.. ","1038087543416410117",FALSE,"191081656",2018-09-07 15:32:11,"en","everyone","1037400305594519554","21992035",NA,FALSE,FALSE,"Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,"Swiss Native in Sarasota, FL","2010-09-15T15:26:12.000Z","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg","Maya N",0,1,0,0,0,NA,890,597,11118,29,"@ReadCarlos @MosaicCompany Not confused at all about origin of #redtide. It is super charged by fertilizer run off/ waste/pollution/warmer water -all connected."
"392","Bradenton Beach on Labor Day. #Labor Day #Bradentonbeach #annamariaisland #listingspecialist #realestateflorida #canadians #redtide #noredride #internationalrealtor #internationalrealtors… . https   www instagram com p BnZH5DkhE66","1038098935259299840",FALSE,"18660936",2018-09-07 16:17:27,"en","everyone","1038098935259299840",NA,NA,FALSE,FALSE,"800babe","Your Florida Realtor. Buying or Selling? I'm your gal!","https://t.co/tIbF8uS8RH","Sarasota, Florida","2009-01-06T03:51:30.000Z","https://pbs.twimg.com/profile_images/2145999684/Pat_Baker_Web_normal.jpg","Patricia Baker",0,0,1,0,0,"224d8d4e6da92f36",410,567,4541,10,"Bradenton Beach on Labor Day. #Labor Day #Bradentonbeach #annamariaisland #listingspecialist #realestateflorida #canadians #redtide #noredride #internationalrealtor #internationalrealtors… https://t.co/odplr3ej0c"
"393","@ComplCoastal @MosaicCompany Yes, near shore. Nobody has denied that. There is no evidence of how and where blooms naturally form in the Gulf. There are suspicions.. ","1038107265423814657",FALSE,"21992035",2018-09-07 16:50:33,"en","everyone","1037400305594519554","191081656",NA,FALSE,TRUE,"ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp","⚓ Cumberland, RI ","2009-02-26T08:55:50.000Z","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg","Carlos R. Munoz 📰",0,1,0,0,0,"7f6bf29133462d29",3376,1859,40406,96,"@ComplCoastal @MosaicCompany Yes, near shore. Nobody has denied that. There is no evidence of how and where blooms naturally form in the Gulf. There are suspicions."
"394","@ReadCarlos @MosaicCompany Main thing is that we face how polluted the water is... Lake O., the rivers, the ocean, not to mention the huge dead zone in the Gulf.. ","1038145366959562752",FALSE,"191081656",2018-09-07 19:21:57,"en","everyone","1037400305594519554","21992035",NA,FALSE,FALSE,"Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,"Swiss Native in Sarasota, FL","2010-09-15T15:26:12.000Z","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg","Maya N",0,0,1,0,0,NA,890,597,11118,29,"@ReadCarlos @MosaicCompany Main thing is that we face how polluted the water is... Lake O., the rivers, the ocean, not to mention the huge dead zone in the Gulf."
"395","Ouch: There’s more red tide in Manatee, FWC says. Tropical Storm Gordon could be to blame . https   www bradenton com news local article218020120 html","1038189649997512706",FALSE,"23639653",2018-09-07 22:17:55,"en","everyone","1038189649997512706",NA,NA,FALSE,TRUE,"jajones1","Reporter @bradentonherald. Past: US Army Vietnam War vet, @USouthFlorida grad, New Smyrna Beach Observer, Clewiston News. Author: “Oh, Darling!” at https://t.co/v4UbPKKWyT.","https://t.co/it3w4zKjvp","Bradenton, Fla.","2009-03-10T19:38:12.000Z","https://pbs.twimg.com/profile_images/1519484874448646146/_oZDh4So_normal.jpg","James A. Jones Jr.",1,0,0,0,0,"008338532a26abed",2155,592,16286,65,"Ouch: There’s more red tide in Manatee, FWC says. Tropical Storm Gordon could be to blame https://t.co/QQoidBfxAB"
"396","Wait for it.  How many Puerto Rican’s died from the Red Tide outbreak ?. ","1039640019282141184",FALSE,"2964744772",2018-09-11 22:21:10,"en","everyone","1039640019282141184",NA,"989355630623371264",FALSE,FALSE,"Cam1Eddie","",NA,"Florida, USA","2015-01-06T18:40:02.000Z","https://pbs.twimg.com/profile_images/1558921876721868801/fEQyPrel_normal.jpg","@MAGA and Eddie ($hadowbanned)",0,0,0,0,0,"008338532a26abed",1608,878,27096,7,"Wait for it.  How many Puerto Rican’s died from the Red Tide outbreak ?"
"397","Anna Maria Island red tide conditions seem to be improving. Today I didn’t smell dead fish and the color of the water seemed to be going back to normal. There were more people out enjoying the beach than I’ve seen in the past couple of weeks as well. . https   twitter com jackiekellyABC7 status 1039643049197031431 photo 1","1039643049197031431",FALSE,"796015937090633729",2018-09-11 22:33:13,"en","everyone","1039643049197031431",NA,NA,FALSE,FALSE,"jackiekellytv","Multimedia Journalist | Previously @mysuncoast & @KVRRTV |
Rutgers University Alumni | PA native",NA,"Sarasota, FL","2016-11-08T15:46:03.000Z","https://pbs.twimg.com/profile_images/1202570644736618497/KERITsyp_normal.jpg","Jackie Kelly",0,0,0,0,0,"07d9e8e8e5c83000",479,589,584,7,"Anna Maria Island red tide conditions seem to be improving. Today I didn’t smell dead fish and the color of the water seemed to be going back to normal. There were more people out enjoying the beach than I’ve seen in the past couple of weeks as well. https://t.co/GrObPs8lM6"
"398","@Redsalt08 @sunny Dis Love. Sorry . He’s a friggin arse out of respect for @sunny I won’t say what I really think of that that ????? Non human . I live in fear . Washington gave Scott $700 million to fix the lake of the spill in florida algae bloom mixed with red tide.. ","1039647381296500736",FALSE,"746045403519397890",2018-09-11 22:50:26,"en","everyone","1039619417716482049","517040521",NA,FALSE,FALSE,"NancyMaslanik","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",NA,"Detroit MI ","2016-06-23T18:21:00.000Z","https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg","Nancy Maslanik Perkins",0,0,0,0,0,"008338532a26abed",103,200,5756,3,"@Redsalt08 @sunny Dis Love. Sorry . He’s a friggin arse out of respect for @sunny I won’t say what I really think of that that ????? Non human . I live in fear . Washington gave Scott $700 million to fix the lake of the spill in florida algae bloom mixed with red tide."
"399","@Redsalt08 @sunny Where’s the $700 million. Now us SW Floridians are sick businesses are closing  etc . If Rick Scott paid to have Lake fixed . No algae bloom and red tide would’ve been gone weeks ago months ago or longer. ","1039648001407549441",FALSE,"746045403519397890",2018-09-11 22:52:53,"en","everyone","1039619417716482049","517040521",NA,FALSE,FALSE,"NancyMaslanik","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",NA,"Detroit MI ","2016-06-23T18:21:00.000Z","https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg","Nancy Maslanik Perkins",0,0,0,0,0,"008338532a26abed",103,200,5756,3,"@Redsalt08 @sunny Where’s the $700 million. Now us SW Floridians are sick businesses are closing  etc . If Rick Scott paid to have Lake fixed . No algae bloom and red tide would’ve been gone weeks ago months ago or longer"
