"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","url","name","profile_image_url","verified","location","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"160","@HeidiWhitaker @MrAndyNgo St Pete is a total mess. The mayor is a corrupt leftist. Sells out the city sewage plant to his buddies for waterfront development while raw sewage dumps in to Tampa Bay. But he did get paper straws banned. So all is well.. ",FALSE,"1249881718275878913",2020-08-22 11:35:33,"en","1297135316965433345","everyone","1297075416872574977",NA,"Smerklyn- Reluctant Warrior","https://pbs.twimg.com/profile_images/1341089680192888834/1y_bUPt6_normal.jpg",FALSE,NA,FALSE,"I prefer peace. But if trouble must come, let it come in my time, so that my children can live in peace","Smerklyn","2020-04-14T02:06:46.000Z",2,0,8,0,0,20,268,1636,0,"18316360",NA,NA,"@HeidiWhitaker @MrAndyNgo St Pete is a total mess. The mayor is a corrupt leftist. Sells out the city sewage plant to his buddies for waterfront development while raw sewage dumps in to Tampa Bay. But he did get paper straws banned. So all is well.",FALSE
"161","RT @Smerklyn: @HeidiWhitaker @MrAndyNgo St Pete is a total mess. The mayor is a corrupt leftist. Sells out the city sewage plant to his buddies for waterfront development while raw sewage dumps in to Tampa Bay. But he did get paper straws banned. So all is well.. ",FALSE,"970029860885278720",2020-08-22 13:18:22,"en","1297161190481842177","everyone","1297161190481842177",NA,"Larry","https://pbs.twimg.com/profile_images/1114346083184992257/IYMls2aw_normal.jpg",FALSE,"Space Coast Florida, USA",FALSE,"I believes in the Constitution and EVERYONE that wants to protect it and KAG! MAGA! Trump 2024!🇺🇸🇺🇸🇺🇸 T💪🏻W💪🏽S💪🏿 Together We Stand 💯💯💯","LarryS222","2018-03-03T20:15:15.000Z",2,0,0,0,0,2199,3360,12019,2,NA,NA,NA,"RT @Smerklyn: @HeidiWhitaker @MrAndyNgo St Pete is a total mess. The mayor is a corrupt leftist. Sells out the city sewage plant to his buddies for waterfront development while raw sewage dumps in to Tampa Bay. But he did get paper straws banned. So all is well.",FALSE
"162","@angrycrackbaby The leadership is absolutely horrible in St Pete. They pump plenty of money into Gay Pride parades but cry poor and broke every time a storm hits they have to pump literally millions of gallons of sewage into Tampa Bay. I have not spent a dime or visited that city in years🤬. ",FALSE,"2762144313",2020-09-24 11:17:51,"en","1309089658991718406","everyone","1308976270991151116","https://t.co/jsSvp5UNR6","🇺🇸Captain Buddy Fender🇺🇸","https://pbs.twimg.com/profile_images/1466411720038133776/IZoAHZZ8_normal.jpg",FALSE,"United States",FALSE,"⚔️God fearing 🙏 #2A Patriot🇺🇸 Urban Redneck ✝️I Love Christ ✝️If my dogs don’t trust you I probably won’t 🐶 Followed by Mayra Flores and Scott Presler 🇺🇸","CaptFender","2014-09-05T18:45:53.000Z",0,0,0,0,0,50268,37463,13301,7,"42154670","1268507690726297600",NA,"@angrycrackbaby The leadership is absolutely horrible in St Pete. They pump plenty of money into Gay Pride parades but cry poor and broke every time a storm hits they have to pump literally millions of gallons of sewage into Tampa Bay. I have not spent a dime or visited that city in years🤬",FALSE
"163","@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",FALSE,"1198482797830254592",2020-10-02 16:44:25,"en","1312070947789250560","everyone","1312057111816409093",NA,"Mark Deavers","https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,NA,FALSE,"American Patriot. Truth, Justice, and the American way.","MarkDeavers5","2019-11-24T06:05:55.000Z",0,0,2,0,0,104,153,8491,0,"65459725","1347796704792338432",NA,"@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/tqAoIpi9HX

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.",FALSE
"164","@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",FALSE,"1198482797830254592",2020-10-02 20:39:25,"en","1312130087588827136","everyone","1312062654383640579",NA,"Mark Deavers","https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,NA,FALSE,"American Patriot. Truth, Justice, and the American way.","MarkDeavers5","2019-11-24T06:05:55.000Z",1,0,2,0,0,104,153,8491,0,"62009570","1347796704792338432",NA,"@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/rV0MwNgijY

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.",FALSE
"165","RT @MarkDeavers5: @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",FALSE,"976833024980668416",2020-10-02 21:37:05,"en","1312144599985516544","everyone","1312144599985516544",NA,"M White","https://pbs.twimg.com/profile_images/1271150467154927617/YJ0wfHY9_normal.jpg",FALSE,"Tampa Bay, Fl ",FALSE,"""In the middle of every difficulty lies opportunity"" - Albert Einstein","MWhite0523","2018-03-22T14:48:36.000Z",1,0,0,0,0,119,379,8107,1,NA,"1360020439293190146",NA,"RT @MarkDeavers5: @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/rV0MwNgijY

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.",FALSE
"166","@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

 . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com MarkDeavers5 status 1312153468094697472 photo 1",FALSE,"1198482797830254592",2020-10-02 22:12:20,"en","1312153468094697472","everyone","1312100113280507906",NA,"Mark Deavers","https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,NA,FALSE,"American Patriot. Truth, Justice, and the American way.","MarkDeavers5","2019-11-24T06:05:55.000Z",0,0,0,0,0,104,153,8491,0,"930621325592449025","1347796704792338432",NA,"@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

https://t.co/tqAoIp0yjn https://t.co/KwTuv8SVBU",FALSE
"167","The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

 . https   thedrainteam com pipelining tampa bay. https   twitter com thedrainteam_fl status 1314887043466452992 photo 1",FALSE,"1247589646059466752",2020-10-10 11:14:35,"en","1314887043466452992","everyone","1314887043466452992","https://t.co/b04TGMOx3y","TheDrainTeamFL","https://pbs.twimg.com/profile_images/1247589889912082433/pR0xuEjC_normal.jpg",FALSE,"Largo, Florida",FALSE,"A full-service plumbing company to fix any residential, commercial & industrial plumbing needs in Pinellas, Pasco & Hillsborough County.","thedrainteam_fl","2020-04-07T18:19:11.000Z",0,0,0,0,0,0,14,35,0,NA,NA,NA,"The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

https://t.co/FQdjWbx6Kp https://t.co/E0jptf1RLl",FALSE
"168"," The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me.. https   www youtube com watch",FALSE,"1278655496937975809",2020-10-15 15:01:07,"en","1316755992734957573","everyone","1316755990428225537","https://t.co/1a3dSM25qi","James McLynas For Sheriff","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"Pinellas County, Florida",FALSE,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","JamesMclynas","2020-07-02T11:45:28.000Z",0,1,0,0,0,1036,1151,2226,1,"1278655496937975809",NA,NA,"https://t.co/mgwdLrn36r The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me.",FALSE
"169","I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.. ",FALSE,"1278655496937975809",2020-10-25 03:30:54,"en","1320206174067838981","everyone","1320206174067838981","https://t.co/1a3dSM25qi","James McLynas For Sheriff","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"Pinellas County, Florida",FALSE,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","JamesMclynas","2020-07-02T11:45:28.000Z",2,4,14,3,0,1036,1151,2226,1,NA,NA,NA,"I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.",FALSE
"170","When I started to video the man erasing my campaign messages, he became irate and called the cops. Watch what happens next.. ",FALSE,"1278655496937975809",2020-10-25 03:30:55,"en","1320206174952824832","everyone","1320206174067838981","https://t.co/1a3dSM25qi","James McLynas For Sheriff","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"Pinellas County, Florida",FALSE,"Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","JamesMclynas","2020-07-02T11:45:28.000Z",3,0,7,0,0,1013,1132,2226,1,"1278655496937975809",NA,NA,"When I started to video the man erasing my campaign messages, he became irate and called the cops. Watch what happens next.",TRUE
"171","RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.. ",FALSE,"22081421",2020-10-25 12:24:54,"en","1320340558716559360","everyone","1320340558716559360",NA,"RP2012dave","https://pbs.twimg.com/profile_images/1409652482/Ron_Paul_smaller_size_normal.jpg",FALSE,"Florida",FALSE,"@Liberty@Ron Paul@Constitutional Republic@Truth@individual liberty","RP2012dave","2009-02-26T23:51:27.000Z",2,0,0,0,0,402,566,1355,5,NA,NA,NA,"RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.",FALSE
"172","RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.. ",FALSE,"87852896",2020-10-25 12:29:11,"en","1320341636677853186","everyone","1320341636677853186",NA,"David Kesselring","https://pbs.twimg.com/profile_images/1307708316387340289/vJlZq7mN_normal.jpg",FALSE,NA,FALSE,"Supporter of Liberty, honesty and transparency.  I might possibly be called an activist in support of liberty.","fldave2009","2009-11-06T02:58:07.000Z",2,0,0,0,0,22,20,146,0,NA,NA,NA,"RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.",FALSE
"173","@JamesMclynas . https   twitter com Dr_C_Diggs status 1321487179990716416 photo 1",FALSE,"202470085",2020-10-28 16:21:10,"qme","1321487179990716416","everyone","1320206174067838981","https://t.co/s3mGdTOxdT","Dr. C. Diggs","https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png",FALSE,"Phoenix, AZ",FALSE,"","Dr_C_Diggs","2010-10-14T03:10:51.000Z",0,1,1,0,0,77,377,16992,0,"1278655496937975809","1337678687928401920",NA,"@JamesMclynas https://t.co/1bwVtWgvr6",TRUE
"174","@JamesMclynas Your url is meaningless to this convo. All it states is that a paid political Campaign Advertisement must include ""I'm Joe Biden, and I already forgot this message"". Also, the one you've been retweeting on twitter? Porn Hub? You sure you weren't with Hunter?. ",FALSE,"202470085",2020-10-28 16:22:40,"en","1321487558539464705","everyone","1320206174067838981","https://t.co/s3mGdTOxdT","Dr. C. Diggs","https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png",FALSE,"Phoenix, AZ",FALSE,"","Dr_C_Diggs","2010-10-14T03:10:51.000Z",0,0,1,0,0,77,377,16992,0,"1278655496937975809","1337678687928401920",NA,"@JamesMclynas Your url is meaningless to this convo. All it states is that a paid political Campaign Advertisement must include ""I'm Joe Biden, and I already forgot this message"". Also, the one you've been retweeting on twitter? Porn Hub? You sure you weren't with Hunter?",TRUE
"175","@Dr_C_Diggs @JamesMclynas I see he deleted all of the conversation on YT.

Yikes! The actions of someone who doesn't want his illegal activities publicly challenged (also illegal). . https   twitter com SillyRabbitx4 status 1321492470090231808 photo 1",FALSE,"779943300438646784",2020-10-28 16:42:11,"en","1321492470090231808","everyone","1320206174067838981","https://t.co/M0QEHZ18Qa","Silly Rabbit","https://pbs.twimg.com/profile_images/1038360821779156992/oyc56EY9_normal.jpg",FALSE,"Arizona, USA",FALSE,"PhD: Science, World History & Theology. Deep Web Researcher & Truther. Former Webmaster & DEV. Tech VET. ~That 70's Piscean kid.","SillyRabbitx4","2016-09-25T07:19:08.000Z",0,0,1,0,0,31,320,8770,0,"202470085","1140786008788570112",NA,"@Dr_C_Diggs @JamesMclynas I see he deleted all of the conversation on YT.

Yikes! The actions of someone who doesn't want his illegal activities publicly challenged (also illegal). https://t.co/WCmKgdCO0H",TRUE
