"","text","id","created_at.x","possibly_sensitive","lang","author_id","in_reply_to_user_id","conversation_id","reply_settings","username","description","url","protected","verified","location","name","profile_image_url","pinned_tweet_id","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"393","Wait for it.  How many Puerto Rican’s died from the Red Tide outbreak ?. ","1039640019282141184",2018-09-11 22:21:10,FALSE,"en","2964744772",NA,"1039640019282141184","everyone","Cam1Eddie","",NA,FALSE,FALSE,"Florida, USA","@MAGA and Eddie ($hadowbanned)","https://pbs.twimg.com/profile_images/1558921876721868801/fEQyPrel_normal.jpg","989355630623371264","2015-01-06T18:40:02.000Z",0,0,0,0,0,"008338532a26abed",1608,878,27096,7,"Wait for it.  How many Puerto Rican’s died from the Red Tide outbreak ?"
"394","Anna Maria Island red tide conditions seem to be improving. Today I didn’t smell dead fish and the color of the water seemed to be going back to normal. There were more people out enjoying the beach than I’ve seen in the past couple of weeks as well. . https   twitter com jackiekellyABC7 status 1039643049197031431 photo 1","1039643049197031431",2018-09-11 22:33:13,FALSE,"en","796015937090633729",NA,"1039643049197031431","everyone","jackiekellytv","Multimedia Journalist | Previously @mysuncoast & @KVRRTV |
Rutgers University Alumni | PA native",NA,FALSE,FALSE,"Sarasota, FL","Jackie Kelly","https://pbs.twimg.com/profile_images/1202570644736618497/KERITsyp_normal.jpg",NA,"2016-11-08T15:46:03.000Z",0,0,0,0,0,"07d9e8e8e5c83000",479,589,584,7,"Anna Maria Island red tide conditions seem to be improving. Today I didn’t smell dead fish and the color of the water seemed to be going back to normal. There were more people out enjoying the beach than I’ve seen in the past couple of weeks as well. https://t.co/GrObPs8lM6"
"395","@Redsalt08 @sunny Dis Love. Sorry . He’s a friggin arse out of respect for @sunny I won’t say what I really think of that that ????? Non human . I live in fear . Washington gave Scott $700 million to fix the lake of the spill in florida algae bloom mixed with red tide.. ","1039647381296500736",2018-09-11 22:50:26,FALSE,"en","746045403519397890","517040521","1039619417716482049","everyone","NancyMaslanik","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",NA,FALSE,FALSE,"Detroit MI ","Nancy Maslanik Perkins","https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg",NA,"2016-06-23T18:21:00.000Z",0,0,0,0,0,"008338532a26abed",103,200,5756,3,"@Redsalt08 @sunny Dis Love. Sorry . He’s a friggin arse out of respect for @sunny I won’t say what I really think of that that ????? Non human . I live in fear . Washington gave Scott $700 million to fix the lake of the spill in florida algae bloom mixed with red tide."
"396","@Redsalt08 @sunny Where’s the $700 million. Now us SW Floridians are sick businesses are closing  etc . If Rick Scott paid to have Lake fixed . No algae bloom and red tide would’ve been gone weeks ago months ago or longer. ","1039648001407549441",2018-09-11 22:52:53,FALSE,"en","746045403519397890","517040521","1039619417716482049","everyone","NancyMaslanik","I have a group on FB The Who Fan Page. I’m old school Analog .Married A Democrat. No work all play.Swim 2 miles a day. Plays drums and guitar. Vintage only",NA,FALSE,FALSE,"Detroit MI ","Nancy Maslanik Perkins","https://pbs.twimg.com/profile_images/1138579671044513793/PPnPqhcl_normal.jpg",NA,"2016-06-23T18:21:00.000Z",0,0,0,0,0,"008338532a26abed",103,200,5756,3,"@Redsalt08 @sunny Where’s the $700 million. Now us SW Floridians are sick businesses are closing  etc . If Rick Scott paid to have Lake fixed . No algae bloom and red tide would’ve been gone weeks ago months ago or longer"
"397","#photooftheday anna.maria.island looking awesome tonight! Been a rough couple of weeks battling #redtide #islandlife feeling more and more normal.  #love #florida #news @abcactionnews… . https   www instagram com p Bnr4goVlNUE","1040390139489476608",2018-09-14 00:01:53,FALSE,"en","82925465",NA,"1040390139489476608","everyone","MichaelPaluska","Special projects Reporter at ABC Action News.","https://t.co/ubIaHDiqQ4",FALSE,TRUE,"Tampa, FL","Michael Paluska","https://pbs.twimg.com/profile_images/1507698331249790979/ycOs_bfx_normal.jpg",NA,"2009-10-16T17:11:30.000Z",0,0,1,0,0,"224d8d4e6da92f36",1696,1494,5506,72,"#photooftheday anna.maria.island looking awesome tonight! Been a rough couple of weeks battling #redtide #islandlife feeling more and more normal.  #love #florida #news @abcactionnews… https://t.co/D8ipvQbPOJ"
"398","It's so beautiful to see so many people out enjoying the beautiful sunset on Anna Maria Island despite the red tide. 💗 @ Anna Maria Island Beach Cafe . https   www instagram com p Bnw_TOrnhH0","1041109211109842944",2018-09-15 23:39:13,FALSE,"en","378016563",NA,"1041109211109842944","everyone","TammyRosenfeld","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",NA,FALSE,FALSE,"Anna Maria Island FL/UpstateNY","Tam 📚🧘‍♀️🪴🐾🌊","https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg",NA,"2011-09-22T14:12:16.000Z",0,2,0,0,0,"19e150d848908604",1852,1455,34200,77,"It's so beautiful to see so many people out enjoying the beautiful sunset on Anna Maria Island despite the red tide. 💗 @ Anna Maria Island Beach Cafe https://t.co/veAumHvgPN"
"399",". https   twitter com TammyRosenfeld status 1041110510840803334 photo 1","1041110510840803334",2018-09-15 23:44:23,FALSE,"zxx","378016563","378016563","1041109211109842944","everyone","TammyRosenfeld","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",NA,FALSE,FALSE,"Anna Maria Island FL/UpstateNY","Tam 📚🧘‍♀️🪴🐾🌊","https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg",NA,"2011-09-22T14:12:16.000Z",0,0,0,0,0,NA,1852,1455,34205,77,"https://t.co/PwQ0blC4M8"
"400",". https   twitter com TammyRosenfeld status 1041113092023824385 photo 1","1041113092023824385",2018-09-15 23:54:38,FALSE,"zxx","378016563","378016563","1041109211109842944","everyone","TammyRosenfeld","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",NA,FALSE,FALSE,"Anna Maria Island FL/UpstateNY","Tam 📚🧘‍♀️🪴🐾🌊","https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg",NA,"2011-09-22T14:12:16.000Z",0,0,0,0,0,NA,1852,1455,34205,77,"https://t.co/56H82BRN0R"
"401","Today was beautiful...a perfect beach day...if not for #redtide The smell was so bad I covered my face. As you can see there was no one on the beach but me… . https   www instagram com p BnxNP45nBbIYL1HfTSpjRkbGrnXb2vbjWHfKYc0","1041139508534628352",2018-09-16 01:39:36,FALSE,"en","711239149",NA,"1041139508534628352","everyone","UAMGLala1014","Destiny is all...Living my best life in Florida with my best friend and soul mate #bossmanfrank and doggy mom to rescue pup Simba 🐾❤️",NA,FALSE,FALSE,"Apollo Beach, FL","Laura Mucerino","https://pbs.twimg.com/profile_images/831993482579439617/qRnD2Hsb_normal.jpg",NA,"2012-07-22T20:41:39.000Z",0,0,0,0,0,"06994603b8d09169",786,1138,3453,9,"Today was beautiful...a perfect beach day...if not for #redtide The smell was so bad I covered my face. As you can see there was no one on the beach but me… https://t.co/8RB7zg9pfl"
"402","No they won’t. Since the first weekend of August, #redtide has besieged #AnnaMariaIsland home to arguably the best beaches in Florida. . https   twitter com craigtimes status 1041412015825342466","1041421413553504257",2018-09-16 20:19:48,FALSE,"en","349049976",NA,"1041421413553504257","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"No they won’t. Since the first weekend of August, #redtide has besieged #AnnaMariaIsland home to arguably the best beaches in Florida. https://t.co/kFj6OkdLe2"
"403","Redfish hatchery at Port Manatee gets $1.2 million boost because of #redtide
. https   www bradenton com news local article218556290 html","1041800236124045312",2018-09-17 21:25:06,FALSE,"en","265559945",NA,"1041800236124045312","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"Redfish hatchery at Port Manatee gets $1.2 million boost because of #redtide
https://t.co/RLbAKFObuc"
"404","They were there tell him about #RedTide . https   twitter com SamanthaSonner status 1041719018946740225","1041811197509730305",2018-09-17 22:08:40,FALSE,"en","349049976",NA,"1041811197509730305","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"They were there tell him about #RedTide https://t.co/UoeyVnei18"
"405","#annamariaisland #abandonedplaces #redtide #HolmesBeach #bradentonbeach #bradenton #visitflorida #beachlover #endlesssummer #paradise #beachtherapy #mothernature #gulfofmexico #longboatkey… . https   www instagram com p Bn4CTAUgzDb","1042100569240784896",2018-09-18 17:18:31,FALSE,"und","891427334",NA,"1042100569240784896","everyone","meghan60626","Whiskey and bacon had a baby and named it Meghan. Realtor, Vacation Rental Manager, and Writer. CFB, NBA, NFL, MLB, NHL, MGD.","https://t.co/CIY4uBbXUi",FALSE,FALSE,"Anna Maria Island, FL","MeghanDeLong","https://pbs.twimg.com/profile_images/950592361507229696/-_ve0224_normal.jpg",NA,"2012-10-19T17:22:15.000Z",0,0,0,0,0,"3c2aec1245cb0d0c",128,519,479,8,"#annamariaisland #abandonedplaces #redtide #HolmesBeach #bradentonbeach #bradenton #visitflorida #beachlover #endlesssummer #paradise #beachtherapy #mothernature #gulfofmexico #longboatkey… https://t.co/Rjgr0hVr2H"
"406","Anna Maria red tide free!!!! @ Anna Maria Island Beaches . https   www instagram com p BoCUfwThFiq","1043548080262533122",2018-09-22 17:10:25,FALSE,"en","365598737",NA,"1043548080262533122","everyone","jccdixon33","Family man, 28 years with Publix, frustrated Dolphin fan, diver and happily married to the best girl in the world! instagram jccdixon33",NA,FALSE,FALSE,"Bradenton, Florida","Jack Dixon","https://pbs.twimg.com/profile_images/1121379161841467392/uJSbbQA0_normal.jpg",NA,"2011-08-31T18:14:29.000Z",0,0,1,0,0,"19e150d848908604",516,4076,9566,11,"Anna Maria red tide free!!!! @ Anna Maria Island Beaches https://t.co/KIMpCOhvoy"
"407","Bad news for anglers: Red tide causes snook and redfish restrictions to be extended
. https   www bradenton com sports outdoors fishing boating article219056275 html","1045030927506788357",2018-09-26 19:22:43,FALSE,"en","265559945",NA,"1045030927506788357","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"Bad news for anglers: Red tide causes snook and redfish restrictions to be extended
https://t.co/wimlnUxdto"
"408","Red tide 😪🐠🐡🐟🐬🐳🦀🦐🦑 #saveouroceans #annamariaisland #iveneverseenthis #makesmesad #togetherisbetter #feelthelove @ Anna Maria Island Beaches . https   www instagram com p BoO5Ms8DaQK","1045317458289205249",2018-09-27 14:21:17,FALSE,"en","119884033",NA,"1045317458289205249","everyone","bobbipanter","Entrepreneur, animal lover and activist, beloved doggies are Bebe and Cece...The Real Bobbi Panter.",NA,FALSE,FALSE,"Chicago, IL","Bobbi Panter","https://pbs.twimg.com/profile_images/884803727361703936/mnAtpWIg_normal.jpg",NA,"2010-03-04T21:25:07.000Z",0,0,0,0,0,"19e150d848908604",920,1630,3684,19,"Red tide 😪🐠🐡🐟🐬🐳🦀🦐🦑 #saveouroceans #annamariaisland #iveneverseenthis #makesmesad #togetherisbetter #feelthelove @ Anna Maria Island Beaches https://t.co/0QFHRhuyjA"
"409","While this may be a column, here at @bradentonherald we can attest to the headline's factual basis. We've seen it. We've smelled it. And unfortunately, we've even tasted #redtide's pungent smell.. ","1047233596312997889",2018-10-02 21:15:20,FALSE,"en","265559945","265559945","1047231728165826563","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"While this may be a column, here at @bradentonherald we can attest to the headline's factual basis. We've seen it. We've smelled it. And unfortunately, we've even tasted #redtide's pungent smell."
"410","@tompkinscondie Red tide, red tide go away ... Don't come back another day. #imissthebeach #redtide #ami. ","1047503005304676352",2018-10-03 15:05:52,FALSE,"en","265559945","394878948","1047502296588926976","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"@tompkinscondie Red tide, red tide go away ... Don't come back another day. #imissthebeach #redtide #ami"
"411","Currently, on Anna Maria Island...  
It's mostly sunny with a 100% chance of people enjoying a red tide-free beach day. 💙🌴 #beachlife🌴 #annamariaisland #redtide is still out there, though.… . https   www instagram com p Boe0INnHMjW","1047558117775564801",2018-10-03 18:44:52,FALSE,"en","378016563",NA,"1047558117775564801","everyone","TammyRosenfeld","blue dot in a red state | 🚫DMs | haters will be blocked | #equalrightsforall | retired nurse | mom promoted to mimi 2020 | #bluecrew  | married to @webmatt1970",NA,FALSE,FALSE,"Anna Maria Island FL/UpstateNY","Tam 📚🧘‍♀️🪴🐾🌊","https://pbs.twimg.com/profile_images/1610702859812626432/NjNgiT5V_normal.jpg",NA,"2011-09-22T14:12:16.000Z",0,0,0,0,0,"19e150d848908604",1852,1455,34200,77,"Currently, on Anna Maria Island...  
It's mostly sunny with a 100% chance of people enjoying a red tide-free beach day. 💙🌴 #beachlife🌴 #annamariaisland #redtide is still out there, though.… https://t.co/Pa2DTVodWx"
"412","Florida has had it with Floridians &amp; anyone who wants to come here #RedTide . https   twitter com craigtimes status 1047597981384540166","1047599182348001280",2018-10-03 21:28:03,FALSE,"en","349049976",NA,"1047599182348001280","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,2,0,0,"008338532a26abed",3164,1918,76809,119,"Florida has had it with Floridians &amp; anyone who wants to come here #RedTide https://t.co/rC5g1Ep4Du"
"413","LATEST: #Redtide confirmed in Miami-Dade, and some beaches have been closed
. https   www bradenton com news state florida article219477125 html","1047844486364233728",2018-10-04 13:42:48,FALSE,"en","265559945",NA,"1047844486364233728","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",1,0,2,0,0,"008338532a26abed",2841,1468,31067,82,"LATEST: #Redtide confirmed in Miami-Dade, and some beaches have been closed
https://t.co/CkjwyJELFK"
