"","text","id","lang","created_at.x","possibly_sensitive","author_id","conversation_id","reply_settings","in_reply_to_user_id","created_at.y","profile_image_url","username","description","name","protected","verified","pinned_tweet_id","url","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"127","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314264692764880896","en",2020-10-08 18:01:35,FALSE,"1509465397","1314264692764880896","everyone",NA,"2013-06-12T05:45:53.000Z","https://pbs.twimg.com/profile_images/344513261567608102/ca54bcb84744f43ab833bb5271179bd5_normal.jpeg","laplapv3","I hate myself and I want to die","lap lap",FALSE,FALSE,NA,NA,"Hell",14,0,0,0,0,761,1927,346947,309,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"128","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314269070376792067","en",2020-10-08 18:18:58,FALSE,"16712738","1314269070376792067","everyone",NA,"2008-10-12T22:12:32.000Z","https://pbs.twimg.com/profile_images/538775974335111168/8zIspRd0_normal.jpeg","sueatkilmeedy","Sue runs an  Animal Sanctuary, and sells handmade and vintage  jewellery and accessories on https://t.co/5gVVBjKl5W to pay for the upkeep of the animals.","Sue at Kilmeedy",FALSE,FALSE,NA,"https://t.co/5gVVBjKl5W","Ireland",14,0,0,0,0,1835,522,200179,163,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"129","@foe_us Just laughable!!!

          . https   www amazon ca Climate Change Global Warming Lies ebook dp B00XZUMAIC ref sr_1_sc_1. https   www lulu com shop selwyn r firth climate change global wa 20https rming lies paperback product 1erp8nq9 html","1314269613614665730","en",2020-10-08 18:21:08,FALSE,"1291950935296618496","1314264383338541059","everyone","19539716","2020-08-08T04:15:27.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","ClimateLies","A chemical engineer that knows more about thermodynamics My book explains Climate really well. https://t.co/Sa0HRznzky,  https://t.co/FpQHV3xAM0","Climate Change & Global Warming Lies",FALSE,FALSE,NA,NA,NA,0,0,0,0,0,14,97,1124,0,"@foe_us Just laughable!!!

https://t.co/jZHFkXQdGO          https://t.co/jcnfRzzwYR",TRUE
"130","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314269720921554944","en",2020-10-08 18:21:34,FALSE,"612283149","1314269720921554944","everyone",NA,"2012-06-19T02:32:49.000Z","https://pbs.twimg.com/profile_images/1607929432706281475/0rdIbO6s_normal.jpg","CitizenoftheWo4","Environment Economy Science Space  everything in between Determined to Win Forever #12s","CitizenoftheWorld",FALSE,FALSE,"1022158228031819777",NA,"           Seattle",14,0,0,0,0,4509,4980,138808,371,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"131","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314272048772907009","en",2020-10-08 18:30:49,FALSE,"29584150","1314272048772907009","everyone",NA,"2009-04-08T00:00:47.000Z","https://pbs.twimg.com/profile_images/1611830517598679040/1oyBgAxd_normal.jpg","Yolibeans","Peace, Climate Change, Ocean & Human Rights Activist. 
Let's save the Amazon Rainforest from Deforestation.","Yolanda G. Lemaitre",FALSE,FALSE,NA,NA,"Mill Valley, CA",14,0,0,0,0,6114,11337,60647,276,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"132","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314277191786483712","en",2020-10-08 18:51:15,FALSE,"364563540","1314277191786483712","everyone",NA,"2011-08-29T23:50:47.000Z","https://pbs.twimg.com/profile_images/1617736080106885120/j7wViPZ4_normal.jpg","lindadoherty4","","linda",FALSE,FALSE,NA,NA,NA,14,0,0,0,0,846,2732,353779,78,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"133","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314290511725891584","en",2020-10-08 19:44:10,TRUE,"60078770","1314290511725891584","everyone",NA,"2009-07-25T15:23:13.000Z","https://pbs.twimg.com/profile_images/491639362719739905/ATli96Y5_normal.jpeg","setyourmindfree","#FreeLolita #CaptivityKills #Tweet4Taiji #SealHunt #MakeFurHistory #Plastics #BoycottCambridge #PalmOil #EndYulin #TrophyHunting #noGMO's #PuppyMills #Boknal","#NoDogmeat",FALSE,FALSE,NA,NA,"Mn",14,0,0,0,0,6013,5099,313575,147,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"134","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314291096155877376","en",2020-10-08 19:46:30,TRUE,"1154928598031065088","1314291096155877376","everyone",NA,"2019-07-27T01:36:50.000Z","https://pbs.twimg.com/profile_images/1521377697863135234/4PG0tuKY_normal.jpg","savana_s","As the vast majority WE CAN SAVE OUR DEMOCRACY! ACTION NOW ON PLANETARY CLIMATE HEALTH; Indict Fascist 45; EndRacism; #VoteBlue22; #CodifyRoe; #Wildlife","Savana’s b",FALSE,FALSE,NA,NA,"Gone in 3 Generations ",14,0,0,0,0,894,2114,14944,1,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"135","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314292250944307201","en",2020-10-08 19:51:05,FALSE,"1708540375","1314292250944307201","everyone",NA,"2013-08-28T23:21:19.000Z","https://pbs.twimg.com/profile_images/1619310862329851904/uSvfA6MO_normal.jpg","thebossofitall","Wife, Mom. Thirty year USAF Family. NOH8, no racism. Healthcare for all. Love our rural living. Rescuer of horses and pigs. If the oceans die we die. Be kind.","Vicki 🐋🐬🐷🌱🐴",FALSE,FALSE,"1335689556155269120",NA,"Washington, USA",14,0,0,0,0,5953,6005,97740,44,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"136","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314297561042296835","en",2020-10-08 20:12:11,FALSE,"1289216693366030340","1314297561042296835","everyone",NA,"2020-07-31T15:10:32.000Z","https://pbs.twimg.com/profile_images/1290665500490506242/-4U-wquj_normal.jpg","BlueRiv88891964","Environmentalist, Science, Geophysics, Defense of Human Rights, https://t.co/UkSk4Li6Uy Lobbies and Corporations that Destroy the Planet!","Blue River",FALSE,FALSE,"1442930906138746880",NA,NA,14,0,0,0,0,2283,2495,46501,15,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"137","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314309566566408203","en",2020-10-08 20:59:54,FALSE,"1649395076","1314309566566408203","everyone",NA,"2013-08-06T03:50:32.000Z","https://pbs.twimg.com/profile_images/1209443480478597120/PSLgYxCB_normal.jpg","LindaKWS1","I'm fighting to protect TRUTH, our PLANET & DEMOCRACY from Trump, Putin & GOP daily with facts!

I RT #MissingKids, everyone needs to be home!","Linda KWS",FALSE,FALSE,"1209448659215147008",NA,"Texas",14,0,0,0,0,7849,8628,411539,119,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"138","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314502543532347393","en",2020-10-09 09:46:43,FALSE,"740879401827586048","1314502543532347393","everyone",NA,"2016-06-09T12:13:09.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","steeveeb855","","Steve 8",FALSE,FALSE,NA,NA,NA,14,0,0,0,0,141,523,47639,0,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"139","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314534247894577152","en",2020-10-09 11:52:42,FALSE,"831657095497969664","1314534247894577152","everyone",NA,"2017-02-15T00:11:17.000Z","https://pbs.twimg.com/profile_images/1522694767678656513/QaS89-PA_normal.jpg","vmillergsu","","Val Miller",FALSE,FALSE,"888788861702295552",NA,NA,14,0,0,0,0,1385,3054,124030,10,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"140","In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314641878512545795","en",2020-10-09 19:00:23,FALSE,"19539716","1314641878512545795","everyone",NA,"2009-01-26T15:39:13.000Z","https://pbs.twimg.com/profile_images/1610307898273402883/7Os3ooP9_normal.jpg","foe_us","Friends of the Earth (Action), Inc. defends the environment and champions a healthy and just world.","Friends of the Earth (Action)",FALSE,TRUE,"1613188167112294403","https://t.co/xTW8MZ1hPR","Washington, D.C.",2,0,4,0,0,244475,1900,76388,3121,"In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"141","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1314645558334615552","en",2020-10-09 19:15:00,FALSE,"364494647","1314645558334615552","everyone",NA,"2011-08-29T21:27:58.000Z","https://pbs.twimg.com/profile_images/822447591862386688/-AioHXTM_normal.jpg","lpbrown7","#ImStillWithHer #ShePersisted","Lynn Brown",FALSE,FALSE,NA,NA,"Menifee, CA",2,0,0,0,0,1290,2289,195395,49,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease and fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
