"","text","created_at.x","possibly_sensitive","lang","author_id","conversation_id","id","reply_settings","description","location","profile_image_url","url","username","created_at.y","name","verified","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","pinned_tweet_id","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"210","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 20:21:17,FALSE,"en","17468642","1841574194502320427","1841574194502320427","everyone","Breaking News Editor at the Tampa Bay Times and https://t.co/pf5u5evtvO. Wisconsin native, Northwestern grad, dad to a precious boy. he/him","St. Petersburg, FL","https://pbs.twimg.com/profile_images/810585428009086976/_n5Od9pe_normal.jpg",NA,"christisch1","2008-11-18T19:17:54.000Z","Chris Tisch",FALSE,FALSE,33,0,0,0,0,0,4162,4013,19405,153,6084,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"211","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 20:10:32,FALSE,"en","2153440387","1841571490002813006","1841571490002813006","everyone","I am a blue dot in red, gerrymandered Florida. Part of the WOKE mob. Go Gators 🐊she/her🏳️‍🌈🏳️‍⚧️",NA,"https://pbs.twimg.com/profile_images/1488964987179737089/1Itf8t3Q_normal.jpg",NA,"ProfessorBec","2013-10-24T18:18:24.000Z","Rebecca N -LOCK UP YOUR DAMN GUNS!",FALSE,FALSE,33,0,0,0,0,0,1777,1539,21589,31,79648,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1675114540780908544",NA,FALSE,NA
"212","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:47:56,FALSE,"en","1526872359587938304","1841565801301835832","1841565801301835832","everyone","Combat vet | Debonair world traveler | Find me waterside at a seafood bar & grill | John 10:11 | Author: Call Me Milt","🇺🇸 🇻🇦 ","https://pbs.twimg.com/profile_images/1829844671071195137/YV--4IVQ_normal.jpg","https://t.co/q1nrNj2jEc","BrandonKelleyFL","2022-05-18T10:28:56.000Z","Brandon Kelley",FALSE,FALSE,33,0,0,0,0,0,415,304,2162,0,969,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1826877757722427848",NA,FALSE,NA
"213","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:46:19,FALSE,"en","1063146290","1841565393804013904","1841565393804013904","everyone","Florida/Tampa Bay historian. Museum curator. Quintessential Florida Man. Chronicler of rocket launches and sunshine. Tweets are my own. 📸 :@joetherocketman","St. Petersburg, Florida","https://pbs.twimg.com/profile_images/378800000786392725/2cf81745506546df00ec20d3d982bd45_normal.jpeg",NA,"joetherocketman","2013-01-05T14:41:24.000Z","Joey Vars",FALSE,FALSE,33,0,0,0,0,0,744,884,40002,61,22781,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"214","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:39:06,FALSE,"en","3074121595","1841563577452282241","1841563577452282241","everyone","CDA, BS, RDH",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"jgold323","2015-03-11T22:21:17.000Z","Janice Berebitsky",FALSE,FALSE,33,0,0,0,0,0,749,3368,121975,1,201148,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"215","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:35:20,FALSE,"en","14304462","1841562629346672801","1841562629346672801","everyone","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/mFNHsivGio | https://t.co/zFKyWWn4Oh","St. Petersburg, Florida","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","https://t.co/cGIDc1tNIf","TB_Times","2008-04-04T17:14:50.000Z","Tampa Bay Times",TRUE,FALSE,33,0,0,0,0,0,332451,5340,272273,3145,11165,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1593648689536413696",NA,FALSE,NA
"216","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:33:21,FALSE,"en","1576033008","1841562130820071607","1841562130820071607","everyone","Communications Director @floridawatch / @DeSantisWatch_. Tallahassee native. Defender of pop-punk. You can't spell leadership without Ders.","Tallahassee, FL","https://pbs.twimg.com/profile_images/1839326594982436864/HAzTDBqY_normal.jpg","https://t.co/TmYbMFPdFE","Ders850","2013-07-07T21:12:21.000Z","Anders Croy",FALSE,FALSE,33,0,0,0,0,0,2717,3308,31716,45,20406,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"217","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:31:39,FALSE,"en","3732411256","1841561703257153557","1841561703257153557","everyone","Mom ❤️ Sol Searcher☀️Fearful for the state of our planet and it’s people 🌎💔",NA,"https://pbs.twimg.com/profile_images/1816823607042949121/ye4EY84c_normal.jpg",NA,"MauriElledge","2015-09-21T21:59:59.000Z","Mauri 🟧",FALSE,FALSE,33,0,0,0,0,0,405,652,12444,9,102960,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"218","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:22:06,FALSE,"en","15245653","1841559300302377155","1841559300302377155","everyone","2021 @USForArts + @GuggFellows Fellow. Author of How to Write an Autobiographical Novel. Prof of CW @dartmouth.","Camden Town, London","https://pbs.twimg.com/profile_images/1705693720455069696/_lg7vuFU_normal.jpg","https://t.co/8BRCeUQddT","alexanderchee","2008-06-26T17:07:27.000Z","Alexander Chee",FALSE,FALSE,33,0,0,0,0,0,97033,15105,162243,988,335237,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1580368735549808641",NA,FALSE,NA
"219","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:21:14,FALSE,"en","114262742","1841559082324349349","1841559082324349349","everyone","🇻🇪 🇺🇸 Poet & translator | Eleonora Requena (UDP, 2022) | Vicente Gerbasi (Black Square Editions, 2022) | José Antonio Ramos Sucre (Noemi Press, 2016)","Clearwater, FL","https://pbs.twimg.com/profile_images/1591468082672930819/7CMkrBj7_normal.jpg","https://t.co/2JmnkJCelw","venepoetics","2010-02-14T19:18:05.000Z","Guillermo Parra",FALSE,FALSE,33,0,0,0,0,0,5526,3129,91322,87,214135,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1773439520395915293",NA,FALSE,NA
"220","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:20:59,FALSE,"en","23835501","1841559018638102959","1841559018638102959","everyone","Don't run over my Karma with your Dogma!🚫No Fascists 🚫No MAGA 🚫No Mysoginsts.🚫No Bots 🚫No Crypto Bros/Hos. Everyone else OK"," Cone of Uncertainty 🏝️ 🏴‍☠️","https://pbs.twimg.com/profile_images/1842660617770950656/8NUtLsKY_normal.jpg",NA,"MachaRedOne","2009-03-11T21:39:39.000Z","Feral🧹AF™️🦝🖤🩶🖤",FALSE,FALSE,33,0,0,0,0,0,1290,2295,29063,4,58347,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN","1843864940828078512",NA,FALSE,NA
"221","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:20:54,FALSE,"en","1399794655307481100","1841558998727745981","1841558998727745981","everyone","Tampa Bay native, Reporter at St. Pete Rising",NA,"https://pbs.twimg.com/profile_images/1747071160032894976/IvJRMNRQ_normal.jpg",NA,"BrezinaVeronica","2021-06-01T18:27:17.000Z","Veronica Brezina",FALSE,FALSE,33,0,0,0,0,0,252,250,1558,7,791,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
"222","RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
. https   www tampabay com hurricane 2024 10 02 red tide pinellas county hurricane helene cleanup toxic algae",2024-10-02 19:20:50,FALSE,"en","1895489562","1841558981547888963","1841558981547888963","everyone","teacher librarian human",NA,"https://pbs.twimg.com/profile_images/1637437726050992128/kLuAFk_z_normal.jpg",NA,"fredchever","2013-09-23T00:07:21.000Z","Caroline 🥥🌴",FALSE,FALSE,33,0,0,0,0,0,1268,5179,38415,7,381901,NA,"RT @MaxChesnes: NEW: People slogging through cleanup from #Helene on Pinellas County’s barrier islands now have another worry: red tide 

The county is finding medium concentrations at a handful of beach towns

""There’s no respite for those who might be exposed to this""
https://t.co/elTeZTdmKN",NA,NA,FALSE,NA
