"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"343","@PhilInFlux that's why i said id visit. ","1967015269","1424860401246916609",2021-08-10 15:37:42,"en","everyone",FALSE,"1425119170262446081","800570658929262592",NA,FALSE,"2016-11-21T05:24:53.000Z","Florida, USA",FALSE,"chrislongview","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",0,1,1,0,0,"dc62519fda13b4ec",26052,2415,431836,90,"1283579763215532038","@PhilInFlux that's why i said id visit"
"344","@chrislongview Yeah. I went to Michigan for a few days from Florida and felt a little guilty. But it was for a wedding of one of my college friends that might be the best dude I know. The wedding was outside the reception was in an open repurposed barn. As far as I know we only have. ","800570658929262592","1424860401246916609",2021-08-10 15:40:37,"en","everyone",FALSE,"1425119904437522441","1214550968974614528",NA,FALSE,"2020-01-07T14:15:16.000Z","Florida",FALSE,"Accountin_Crows","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.","AccountingCrows","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",0,1,2,0,0,NA,95,417,3239,0,NA,"@chrislongview Yeah. I went to Michigan for a few days from Florida and felt a little guilty. But it was for a wedding of one of my college friends that might be the best dude I know. The wedding was outside the reception was in an open repurposed barn. As far as I know we only have"
"345","@chrislongview One vaccine holdout that we are working on.  It was crazy how packed the airports and planes were.  I feel that I've done the responsible thing in getting vaccinated and there are certain things I am unwilling to miss because others won't do the same. It sucks.. ","1214550968974614528","1424860401246916609",2021-08-10 15:43:45,"en","everyone",FALSE,"1425120692048125972","1214550968974614528",NA,FALSE,"2020-01-07T14:15:16.000Z","Florida",FALSE,"Accountin_Crows","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.","AccountingCrows","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",0,0,1,0,0,NA,95,417,3239,0,NA,"@chrislongview One vaccine holdout that we are working on.  It was crazy how packed the airports and planes were.  I feel that I've done the responsible thing in getting vaccinated and there are certain things I am unwilling to miss because others won't do the same. It sucks."
"346","@chrislongview @lillympizza I’m seeing the same thing too. Yesterday someone dropped off a lady that lives in my complex. And the person had a Maryland license plate. Perhaps he moved here I don’t know. If not they need to stay away.. ","800570658929262592","1424860401246916609",2021-08-10 16:23:09,"en","everyone",FALSE,"1425130608909590534","957644069966172161",NA,FALSE,"2018-01-28T15:58:33.000Z","Alabama, USA",FALSE,"msleen1970","I'm Haitian American, I have one daughter, and I'm a grandmother to a lovely granddaughter. I'm an unapologetic Hillary supporter and a #NeverBernie.","Nana_53","https://pbs.twimg.com/profile_images/1459735582398160902/xq7eQpq6_normal.jpg",1,0,5,0,0,NA,10561,1966,52293,26,NA,"@chrislongview @lillympizza I’m seeing the same thing too. Yesterday someone dropped off a lady that lives in my complex. And the person had a Maryland license plate. Perhaps he moved here I don’t know. If not they need to stay away."
"347","@chrislongview @yesica I visited in the late nineties, I'm never going back to that swamp ass state, no thanks. ","800570658929262592","1424860401246916609",2021-08-10 17:06:41,"en","everyone",FALSE,"1425141564221759490","3227267930",NA,FALSE,"2015-05-26T15:24:02.000Z","California, US, Earth",FALSE,"Pinche_Pi","Fuck off🖕 @elonmusk 🖕","@pinchepi@masto.ai","https://pbs.twimg.com/profile_images/1623363508376313856/IG-t9Vni_normal.jpg",0,0,1,0,0,NA,18180,1506,117905,84,"1585394145027235840","@chrislongview @yesica I visited in the late nineties, I'm never going back to that swamp ass state, no thanks"
"348","@chrislongview . https   twitter com PhilInFlux status 1425178495278219267 photo 1","800570658929262592","1424860401246916609",2021-08-10 19:33:26,"qme","everyone",FALSE,"1425178495278219267","1967015269",NA,FALSE,"2013-10-17T14:47:14.000Z","California, USA",FALSE,"PhilInFlux","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",0,0,0,0,0,NA,171,35,3035,1,"1088119672141111296","@chrislongview https://t.co/RCcqhkLecb"
"349","@MelissaRabb1 once the red tide is gone we'll go back. ","595642137","1426264333697396736",2021-08-13 19:46:32,"en","everyone",FALSE,"1426268953760907274","800570658929262592",NA,FALSE,"2016-11-21T05:24:53.000Z","Florida, USA",FALSE,"chrislongview","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",0,0,2,0,0,"dc62519fda13b4ec",26043,2416,431637,90,"1283579763215532038","@MelissaRabb1 once the red tide is gone we'll go back"
"350","Did a little beach hiking this morning. Noticed #redtide alert in the surf. #HIVE . https   twitter com ape_hive status 1427650577924861953 photo 1",NA,"1427650577924861953",2021-08-17 15:16:36,"en","everyone",FALSE,"1427650577924861953","1366142400582852612","https://t.co/ylVXU2VyDX",FALSE,"2021-02-28T21:45:19.000Z","Tampa",FALSE,"ape_hive","🟣$AMC + $GME🟣  ULTRA-MAGA

8.01bro","Tonyof113♦️","https://pbs.twimg.com/profile_images/1542742690122579968/kfXJI_ZF_normal.jpg",1,0,0,0,0,"dc62519fda13b4ec",4326,5001,19575,3,"1548366690748051457","Did a little beach hiking this morning. Noticed #redtide alert in the surf. #HIVE https://t.co/LW52JTMpbK"
"351","5. Red tide. I’d think for the pure tourism/economic interest of the state our gov. might care but no. Some cities go clean up the dead fish in the morning so the beach doesn’t smell as bad.
So now I can’t even go to the beach to get a break from all this foolishness. ","764872674006949888","1428196535456649221",2021-08-19 03:26:03,"en","everyone",FALSE,"1428196537927143425","764872674006949888",NA,FALSE,"2016-08-14T17:13:50.000Z","Tampa, FL",FALSE,"NLSchoenecker","","Nicole Schoenecker","https://pbs.twimg.com/profile_images/1139305982855720960/WY2vWEcr_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",322,717,1006,4,NA,"5. Red tide. I’d think for the pure tourism/economic interest of the state our gov. might care but no. Some cities go clean up the dead fish in the morning so the beach doesn’t smell as bad.
So now I can’t even go to the beach to get a break from all this foolishness"
"352","Never is Red Tide still bad here right now smh. ",NA,"1428478993880190978",2021-08-19 22:08:26,"en","everyone",FALSE,"1428478993880190978","396047154",NA,FALSE,"2011-10-22T17:20:06.000Z","Chasing My Dreams",FALSE,"Aye_ItsDre","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg",0,0,0,0,0,"6d4de57fa00a913f",882,1488,45690,2,NA,"Never is Red Tide still bad here right now smh"
"353","Agriculture commissioner &amp; Democratic candidate for Governor @NikkiFried is at @ZooTampa to discuss water quality in Tampa Bay, red tide, Piney Point and then provide a Florida #covid19 update. . https   twitter com WFLAJustin status 1433506028021338117 photo 1",NA,"1433506028021338117",2021-09-02 19:04:04,"en","everyone",FALSE,"1433506028021338117","34216888","https://t.co/aQTGz1XGdq",TRUE,"2009-04-22T07:40:23.000Z","Tampa, FL",FALSE,"WFLAJustin","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",3,1,5,0,0,"dc62519fda13b4ec",6002,3292,20020,114,NA,"Agriculture commissioner &amp; Democratic candidate for Governor @NikkiFried is at @ZooTampa to discuss water quality in Tampa Bay, red tide, Piney Point and then provide a Florida #covid19 update. https://t.co/dQACbjsejt"
"354","Everyone at the round table says they are in agreement with Commissioner Fried in opposition to the deep well injection at the Piney Point gyp stack. . https   twitter com WFLAJustin status 1433514828048609285 photo 1","34216888","1433506028021338117",2021-09-02 19:39:03,"en","everyone",FALSE,"1433514828048609285","34216888","https://t.co/aQTGz1XGdq",TRUE,"2009-04-22T07:40:23.000Z","Tampa, FL",FALSE,"WFLAJustin","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",3,1,1,0,0,NA,6002,3292,20023,114,NA,"Everyone at the round table says they are in agreement with Commissioner Fried in opposition to the deep well injection at the Piney Point gyp stack. https://t.co/6saxufe1LO"
"355","Commissioner Fried says the state’s phosphogypsum stacks need to be closed. 

This story was filed two days before the evacuation notice was issued to residents living around the leaking Piney Point stack in Manatee County. . https   twitter com WFLAJustin status 1377458917677146117","34216888","1433506028021338117",2021-09-02 19:45:43,"en","everyone",FALSE,"1433516506034360324","34216888","https://t.co/aQTGz1XGdq",TRUE,"2009-04-22T07:40:23.000Z","Tampa, FL",FALSE,"WFLAJustin","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",1,1,1,0,0,"dc62519fda13b4ec",6002,3292,20023,114,NA,"Commissioner Fried says the state’s phosphogypsum stacks need to be closed. 

This story was filed two days before the evacuation notice was issued to residents living around the leaking Piney Point stack in Manatee County. https://t.co/JHI7mP1gsJ"
"356","@WFLAJustin Is that what those mountains are on the other side of Tampa’s Port? . https   twitter com DanDGerard status 1433518008786374656 photo 1","34216888","1433506028021338117",2021-09-02 19:51:41,"en","everyone",FALSE,"1433518008786374656","110306733",NA,FALSE,"2010-02-01T02:56:09.000Z","Tampa, FL",FALSE,"DanDGerard","Tampa living. My dog Winter is my child. If you don't like one of my tweets, I was obviously hacked then. suicide survivor. I speak GIF. News Geek.","Daniel Gerard","https://pbs.twimg.com/profile_images/1056176336740454401/Cgq2rLJL_normal.jpg",0,0,0,0,0,NA,425,1445,39669,35,"847963666708299776","@WFLAJustin Is that what those mountains are on the other side of Tampa’s Port? https://t.co/7LwmI5LAm4"
"357","@helenreloaded @SheReturns ^ Most iconic line yet from Double Feature: Red Tide. ","1306033580171198464","1440342132569481217",2021-09-21 21:51:20,"en","everyone",FALSE,"1440433489250111491","350010631","https://t.co/B2LsH1sGki",FALSE,"2011-08-07T02:15:32.000Z","Tallahassee, FL",FALSE,"cassswhit","Ready for anything. Past—Reps. @AndrewLearned, @HattersleyforFL, @scraftdigital, @KOvermanHCFL. Alum—@SaintLeoUniv & @NLC. Grl pwr. Do all the good you can.","Cassidy Whitaker","https://pbs.twimg.com/profile_images/1269697869617025024/myWClEYe_normal.jpg",0,0,2,0,0,"dc62519fda13b4ec",855,2232,13822,5,"871202526628114432","@helenreloaded @SheReturns ^ Most iconic line yet from Double Feature: Red Tide"
"358","Make sure you watch out for that red tide... ",NA,"1447761926814056449",2021-10-12 03:11:56,"en","everyone",FALSE,"1447761926814056449","408959242","https://t.co/zhZlTvBoTY",FALSE,"2011-11-10T03:16:06.000Z","Ohio",FALSE,"ItsWillieB","Spiritual, Social, and Creative Servant                                    
             CLG ✝️ | ΩΨΦ ⭐| Cue Media 📺","Willie B","https://pbs.twimg.com/profile_images/1214401585238958081/lZPM7KOC_normal.jpg",0,0,0,1,0,"dc62519fda13b4ec",664,299,14187,9,"1415083452593016834","Make sure you watch out for that red tide.."
"359","Fuck this red tide.. and my allergies.. I’m sneezing every fucking, 5 minutes. ",NA,"1448637352537116677",2021-10-14 13:10:33,"en","everyone",FALSE,"1448637352537116677","1265634108727795712","https://t.co/nmQjDiAqxA",FALSE,"2020-05-27T13:21:33.000Z","Uspesefikk plass i USA",FALSE,"skjorret","Male/aromantic/asexual/15/discord: alguien#0726 (subject to change)","tråd","https://pbs.twimg.com/profile_images/1617024835929899009/-fBZ3N0r_normal.jpg",0,0,0,0,0,"70b7be4d968912d3",135,200,2068,0,"1449110894361948160","Fuck this red tide.. and my allergies.. I’m sneezing every fucking, 5 minutes"
"360","Not only that but our beaches Red Tide just left and it's perfect weather to be there so it's literally the best time to be here now. ",NA,"1453903608546746403",2021-10-29 01:56:47,"en","everyone",FALSE,"1453903608546746403","396047154",NA,FALSE,"2011-10-22T17:20:06.000Z","Chasing My Dreams",FALSE,"Aye_ItsDre","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg",0,0,0,0,0,"6d4de57fa00a913f",882,1488,45690,2,NA,"Not only that but our beaches Red Tide just left and it's perfect weather to be there so it's literally the best time to be here now"
"361","We just be living in Florida we don’t have regular concerns. I worry about Red Tide, if it’s raining today or not, and traffic lol. Those the only concerns we have down here lol 😂🤣😭

It don’t even feel like we living in real life here lol. ",NA,"1472340520533905411",2021-12-18 22:58:29,"en","everyone",FALSE,"1472340520533905411","396047154",NA,FALSE,"2011-10-22T17:20:06.000Z","Chasing My Dreams",FALSE,"Aye_ItsDre","Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","Aye ' Im Andre . !","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg",0,0,0,0,0,"6d4de57fa00a913f",882,1488,45690,2,NA,"We just be living in Florida we don’t have regular concerns. I worry about Red Tide, if it’s raining today or not, and traffic lol. Those the only concerns we have down here lol 😂🤣😭

It don’t even feel like we living in real life here lol"
"362","@wolf_freeman76 @ChristinaPushaw @GerberKawasaki @NikkiFried Such BS - we have lots of homeless in Florida.  Beach’s are great as long as toxic waste isn’t being dumped or red tide. Are you really such a crybaby a little mask sets you off?. ","1091909558124138496","1478413506454212610",2022-01-05 02:51:17,"en","everyone",FALSE,"1478559702057426947","1270894015261618180",NA,FALSE,"2020-06-11T01:42:16.000Z","Tampa, FL",FALSE,"LindaLush4","Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg",0,0,2,0,0,"dc62519fda13b4ec",1412,2457,40933,4,NA,"@wolf_freeman76 @ChristinaPushaw @GerberKawasaki @NikkiFried Such BS - we have lots of homeless in Florida.  Beach’s are great as long as toxic waste isn’t being dumped or red tide. Are you really such a crybaby a little mask sets you off?"
"363","@taradublinrocks @GOP Whenever I hear ""red wave"" I think ""red tide"". And I live in Florida. Trust me, it stinks.. ","51241418","1495783128828370949",2022-02-21 18:39:59,"en","everyone",FALSE,"1495830678734262276","24239829","http://t.co/QncwlZ3Isw",FALSE,"2009-03-13T19:58:45.000Z","Tampa, FL",FALSE,"TannerMonroe","Digital Media &amp; Fine Art","Tanner Monroe","https://pbs.twimg.com/profile_images/95365715/MCcomFineArts_LogoWEB_normal.jpg",0,0,1,0,0,"9e27ffe7ca397c0a",765,1054,5854,13,NA,"@taradublinrocks @GOP Whenever I hear ""red wave"" I think ""red tide"". And I live in Florida. Trust me, it stinks."
