"","text","possibly_sensitive","conversation_id","id","in_reply_to_user_id","author_id","created_at.x","lang","reply_settings","created_at.y","description","name","protected","location","username","profile_image_url","verified","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"225","@Grania64156311 @queenmaryresist ive dropped one in the pool before. it was fine the next day.. ",FALSE,"1441119124566855683","1441399718924455937","1236309932598636544","800570658929262592",2021-09-24 13:50:47,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,1,2,0,0,"44c12398792e903e",26052,2415,431836,90,"@Grania64156311 @queenmaryresist ive dropped one in the pool before. it was fine the next day."
"226","@chrislongview @queenmaryresist Ooookaaaay. ",FALSE,"1441119124566855683","1441404465324519436","800570658929262592","1236309932598636544",2021-09-24 14:09:39,"en","everyone","2020-03-07T15:17:27.000Z","Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝",FALSE,"Arizona, USA","Grania64156311","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg",FALSE,"1574867581391048705",NA,0,0,1,0,0,NA,2406,2769,92422,17,"@chrislongview @queenmaryresist Ooookaaaay"
"227","Our @AECOM algae harvesting technology hard at work for the state of Florida! . https   twitter com SJRWMD status 1443576433419251747",FALSE,"1443578134050140165","1443578134050140165",NA,"1919531282",2021-09-30 14:07:02,"en","everyone","2013-09-30T09:48:29.000Z","Husband/Dad. Dir. Gov Affairs @Woolpert architecture, engineering, geospatial. Frm: Deputy AA @EPA, COS FL LG, FL CD6 Dist Dir, House Sci Comm.","John Konkus",FALSE,"Washington, DC","WashDC2Florida","https://pbs.twimg.com/profile_images/1533912362062954497/iq05WzrZ_normal.jpg",FALSE,NA,"https://t.co/0f525FI4Zl",1,0,4,0,0,"c5a8a3c8523b835e",1132,2943,5116,22,"Our @AECOM algae harvesting technology hard at work for the state of Florida! https://t.co/xQFaUq4t74"
"228","living on the beach is nice and all but the red tide could like not thx i’m fckn dying. ",FALSE,"1448110376185384967","1448110376185384967",NA,"1069373322",2021-10-13 02:16:32,"en","everyone","2013-01-07T22:52:47.000Z","i’m not sure what happened here","bb",FALSE,"Florida, USA","ybhtoobekoorb","https://pbs.twimg.com/profile_images/1304216476275048450/PIsY0vTu_normal.jpg",FALSE,"1298700610431221762",NA,0,0,0,0,0,"01c8a3ac38cc8902",314,56,9529,1,"living on the beach is nice and all but the red tide could like not thx i’m fckn dying"
"229","The doctor just checked my respiratory response. Says there’s some red tide leftovers. ",FALSE,"1449483818138849288","1449483818138849288",NA,"80042553",2021-10-16 21:14:07,"en","everyone","2009-10-05T14:51:11.000Z","My “bio” changes with each day; life is entertaining like that 🎥 *Entertainment Value* Tweets are protected","EFL",FALSE,"Everywhere USA","TampaEFL","https://pbs.twimg.com/profile_images/1618796062730240002/KlwdAanb_normal.jpg",FALSE,"1470932251802275846","https://t.co/b47uwhK1Uj",0,0,0,0,0,"608a091166e5ddb0",1778,990,255094,159,"The doctor just checked my respiratory response. Says there’s some red tide leftovers"
"230","@BlackDogBrewing @TizzyEnt You’re not far off. Fertiliser from various sources get into our waterways and throw everything out of balance. Causing red tide as well as other negative biological stuff.. ",FALSE,"1452088961183195144","1452465596868792321","501692004","7477722",2021-10-25 02:42:38,"en","everyone","2007-07-14T22:15:00.000Z","Sophomore Bodhisattva. Ravelizard. Hong Kong Cavalier. Methuselah.","Nhyrvana",FALSE,"Lightspeed Past the KuiperBelt","Nhyrvana","https://pbs.twimg.com/profile_images/1603533611390697472/6IBHDwDk_normal.jpg",FALSE,"1246457107475582979",NA,0,0,3,0,0,"e54569d90c7032c0",179,149,10693,4,"@BlackDogBrewing @TizzyEnt You’re not far off. Fertiliser from various sources get into our waterways and throw everything out of balance. Causing red tide as well as other negative biological stuff."
"231","@ww542097 😆 welcome to my lunch. It's really not that bad if you can get past the fact that it looks like dirty lake water.  Mmmm.... Algae.. ",FALSE,"1467953680582385668","1467956771734147076","82189131","1367102720403005440",2021-12-06 20:39:02,"en","everyone","2021-03-03T13:21:13.000Z","she/her. 🐛🦋🏳️‍🌈🏳️‍⚧️ Melting pot of music, history and love. Theatre and audio nerd. Grateful to LMM always.","Weehawken. Dawn",FALSE,"Florida, USA","DHerkowitz","https://pbs.twimg.com/profile_images/1590381894096535554/4CWPhoZl_normal.jpg",FALSE,"1452140353570709506",NA,0,0,0,0,0,"700eeb799fa55a4b",362,491,9060,5,"@ww542097 😆 welcome to my lunch. It's really not that bad if you can get past the fact that it looks like dirty lake water.  Mmmm.... Algae."
"232","The fish kill we experienced this past summer due to Red Tide  has made for a tough trout bite so far this winter. Nice to finally get on some!  #saltstrong #wadefishing #inshorefishing #speckledtrout @ Dunedin, Florida . https   www instagram com p CZ6tMqurZbl",FALSE,"1492836272557203458","1492836272557203458",NA,"372311956",2022-02-13 12:21:17,"en","everyone","2011-09-12T14:59:08.000Z","Over 40 years of experience wading Florida's flats, beaches and bays.  Guiding and teaching wade fisherman where, when and how to catch fish since 2001.","David Ulgenalp",FALSE,"Tarpon Springs, FL","waderdave","https://pbs.twimg.com/profile_images/1539888320/Twitter_Photo_normal.jpg",FALSE,NA,"https://t.co/Q2eOhkrRZs",0,0,0,0,0,"608a091166e5ddb0",38,25,367,0,"The fish kill we experienced this past summer due to Red Tide  has made for a tough trout bite so far this winter. Nice to finally get on some!  #saltstrong #wadefishing #inshorefishing #speckledtrout @ Dunedin, Florida https://t.co/GFlbLtLJ35"
"233","sweet home alabama dias of the red tide losses aubrum waves the canyon of jericho screams roses are being hexed #vortex 8.0m . https   twitter com KristenConkli11 status 1502460002249887749 photo 1",FALSE,"1502460002249887749","1502460002249887749",NA,"1104436203212939266",2022-03-12 01:42:33,"en","mentionedUsers","2019-03-09T17:38:05.000Z","Electromagnetism😮","Talk Spectrum",FALSE,"Florida, USA","KristenConkli11","https://pbs.twimg.com/profile_images/1573578544793489410/DblSjPdI_normal.jpg",FALSE,"1448084694692675592","https://t.co/44TYxPy4bd",0,0,0,0,0,"0a647540e3d6f000",326,213,28341,2,"sweet home alabama dias of the red tide losses aubrum waves the canyon of jericho screams roses are being hexed #vortex 8.0m https://t.co/EUIWwkgIFN"
"234","@LonewolfDD01 @Fightful @Hpc2sweet More like red tide. ",FALSE,"1509146435891068930","1509201397958557704","754804508887220225","307627884",2022-03-30 16:10:27,"en","everyone","2011-05-30T00:35:42.000Z","Loving life at the moment","William Moulton",FALSE,NA,"WillyM79","https://pbs.twimg.com/profile_images/1609390700273061888/U2PRpomy_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"e54569d90c7032c0",405,1552,23140,0,"@LonewolfDD01 @Fightful @Hpc2sweet More like red tide"
"235","@OldFLA Of course Was @Rainbow springs state park.Talked to a couple of park people said were protecting the spring .Then complained visitors didn't speak English.I pointed out all the algae  in the spring &amp; the fact golf courses near R sucking water out of the spring &amp; casing pollution. ",FALSE,"1518211045319401473","1518245305564680193","1573326895","804193158330544128",2022-04-24 15:07:43,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,1,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@OldFLA Of course Was @Rainbow springs state park.Talked to a couple of park people said were protecting the spring .Then complained visitors didn't speak English.I pointed out all the algae  in the spring &amp; the fact golf courses near R sucking water out of the spring &amp; casing pollution"
"236","@_cocoabrownskin You gonna catch red tide for sure. ",FALSE,"1519458163350769664","1519463992917438465","1324437224440635392","841509466726121472",2022-04-27 23:50:20,"en","everyone","2017-03-14T04:41:06.000Z","Sports NFL NBA NCAA Basketball NCAA Football Federal employee  #PS5 #FlawdaBoy #Sagittarius #Buccaneers4lyfe #Husband #animelover #OGBleachfan","Dre Carter",FALSE,"St Petersburg, FL","MrCart3r25","https://pbs.twimg.com/profile_images/1599140690956517382/1JsK1wwo_normal.jpg",FALSE,"1605316960866406401",NA,0,0,0,0,0,"0121b34722b883df",4117,3939,14362,5,"@_cocoabrownskin You gonna catch red tide for sure"
"237","Duh santis is talking about red tide
Don't worry ronnie, the blue blue wave should help wipe out that nasty stuff. ",FALSE,"1521943726016376833","1521943726016376833",NA,"1517634372928745477",2022-05-04 20:03:55,"en","everyone","2022-04-22T22:41:16.000Z","I'm an animal lover and donate to a lot of animal causes and advocate for all pit bull type dogs and work to end breed,specific legislation (BSL) #💙GOODTROUBLE","Frances Strait",FALSE,NA,"FranandLayla","https://pbs.twimg.com/profile_images/1517656250112266243/PcTI9QZ__normal.jpg",FALSE,NA,NA,0,0,2,0,0,"c5a8a3c8523b835e",1288,2032,10281,1,"Duh santis is talking about red tide
Don't worry ronnie, the blue blue wave should help wipe out that nasty stuff"
"238","Register to checkout the Algae MAp team talk by Felipe Lobo, Universite de Pelotas, Brasil. . https   twitter com googleearth status 1534998293742137344",FALSE,"1536732705441959937","1536732705441959937",NA,"963429029675139072",2022-06-14 15:30:02,"en","everyone","2018-02-13T15:05:55.000Z","GEOAquaWatch is a global water quality initiative","GEOAQUAWATCH",FALSE,"Worldwide","geoaquawatch","https://pbs.twimg.com/profile_images/1229454720369954820/z9kpQjY__normal.jpg",FALSE,NA,"https://t.co/Bn3JMFJHld",1,0,3,0,0,"700eeb799fa55a4b",657,394,2810,10,"Register to checkout the Algae MAp team talk by Felipe Lobo, Universite de Pelotas, Brasil. https://t.co/HL1Tb1ZciJ"
"239","@Joanndu88595431 Yet once again libs will stay home and the tide even though a low red tide, is doing damage. 
PROVE ME WRONG
2 wrongs don't make a right
3 lefts do
6 rights fucked America. ",FALSE,"1541400679805247488","1541404135165239296","1281386246170976257","781908785111638020",2022-06-27 12:52:38,"en","everyone","2016-09-30T17:29:16.000Z","MARRIED
68 years of age
Florida 
DO NOT ASK FOR MONEY, CARD, OR CHECK, YOU WILL BE BLOCKED.
420 friendly if you have to ask, never mind.","Terry Thomas",FALSE,"Palm Harbor, FL","renzot1954","https://pbs.twimg.com/profile_images/1623090292608974849/KpN0ugfI_normal.jpg",FALSE,NA,NA,0,1,1,0,0,"c5a8a3c8523b835e",116471,3925,23014,0,"@Joanndu88595431 Yet once again libs will stay home and the tide even though a low red tide, is doing damage. 
PROVE ME WRONG
2 wrongs don't make a right
3 lefts do
6 rights fucked America"
"240","@SethAndrewsTTA Red tide.. ",FALSE,"1544169447593676801","1544191736133652481","2320645506","804193158330544128",2022-07-05 05:29:34,"da","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@SethAndrewsTTA Red tide."
"241","@BigDawg_1121 @dogs_breakfast_ @valdemings Fact: There Are Lots of Dicks in Florida just Waiting to Vote Blue! The Tides are Turning that Red Tide will be Washed away by the Big Blue Ocean in Florida…. ",FALSE,"1544838849955856384","1544994967717924864","1461860379441741827","1473235916290498567",2022-07-07 10:41:19,"en","everyone","2021-12-21T10:17:05.000Z","Everything","Maureen Reilly",FALSE,NA,"Moe6660001","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,NA,0,1,0,0,0,"e54569d90c7032c0",2953,2955,9718,0,"@BigDawg_1121 @dogs_breakfast_ @valdemings Fact: There Are Lots of Dicks in Florida just Waiting to Vote Blue! The Tides are Turning that Red Tide will be Washed away by the Big Blue Ocean in Florida…"
"242","This is really too cool. Bioluminescent algae makes an appearance (helping Cetus create his own vortices for travel?) in my Saga of the Cerulean Universe trilogy 😮 . https   twitter com jdiannedotson status 1548805624166694912",FALSE,"1548963373886357506","1548963373886357506",NA,"915202580883615744",2022-07-18 09:30:21,"en","everyone","2017-10-03T13:11:13.000Z","Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.","Kip Koelsch Author",FALSE,"Dunedin, FL","KipAuthor","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg",FALSE,"1158851246612238339","https://t.co/SvlLnD8r7B",0,1,3,0,0,"608a091166e5ddb0",6333,6944,31865,85,"This is really too cool. Bioluminescent algae makes an appearance (helping Cetus create his own vortices for travel?) in my Saga of the Cerulean Universe trilogy 😮 https://t.co/TdWSFcxoWc"
"243","@KipAuthor Sounds very cool, indeed. ",FALSE,"1548963373886357506","1548963586097270785","915202580883615744","1169257490434973697",2022-07-18 09:31:11,"en","everyone","2019-09-04T14:35:01.000Z","Sci-fi-writer, interested in good stories, AI, conlangs, coffee, single malts, and a warm bath

#WritingCommunity,  #writer,  #scifi, ,#SFoW","Andy Braan",FALSE,NA,"AndyBraan","https://pbs.twimg.com/profile_images/1169548126522413057/szT5SWDA_normal.jpg",FALSE,NA,NA,0,0,1,0,0,NA,4192,4825,7022,30,"@KipAuthor Sounds very cool, indeed"
"244","@darafaye According to @SenRickScott , Red Tide works best. ",FALSE,"1561176919189516288","1561351356589424641","27675991","828901097196703746",2022-08-21 13:55:46,"en","everyone","2017-02-07T09:39:56.000Z","#HeatherHeyer is my hero. Half Venezuelan and All American #MoscowMitch #TrumpIsARussianAsset","DoxieDoc",FALSE,"Nonya Biznus, USA","scottyssqueeze","https://pbs.twimg.com/profile_images/1435365105877856256/WGrHMhSF_normal.jpg",FALSE,"1592241701669715968","https://t.co/J5siPImakP",0,0,1,0,0,"608a091166e5ddb0",23328,22765,82488,6,"@darafaye According to @SenRickScott , Red Tide works best"
"245","@DawnMm08 @GovRonDeSantis Yeh.  Red tide is a new thing.  Thank you Ms Know Nothing. ",FALSE,"1562186667905060864","1562236934919016448","535055364","347930053",2022-08-24 00:34:44,"en","everyone","2011-08-03T16:06:21.000Z","molecular biologist. USF uber fan","DonV",FALSE,"Tampa, FL","vendro2000","https://pbs.twimg.com/profile_images/1248812553049956353/AIlHWrbM_normal.jpg",FALSE,NA,NA,0,1,2,0,0,"4ad609c5e10fc033",79,63,12653,2,"@DawnMm08 @GovRonDeSantis Yeh.  Red tide is a new thing.  Thank you Ms Know Nothing"
"246","@JoeBiden @PeaceVotesBlue Red Tide Rick running in 24 or running for fat boys VP. Either way HES A LOSER. ",FALSE,"1569891437780832256","1570182448989732870","939091","838439250249023489",2022-09-14 22:47:23,"en","everyone","2017-03-05T17:21:09.000Z","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.","Salt Water Hippie",FALSE,"Largo, FL","rhaton13","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,NA,NA,0,0,1,0,0,"e54569d90c7032c0",3529,4880,53470,4,"@JoeBiden @PeaceVotesBlue Red Tide Rick running in 24 or running for fat boys VP. Either way HES A LOSER"
"247","Not to be Johnny Rain-cloud but those are not fossilized coral.  They are fragments of modern coral rubble deposited on a beach. The blackened nature of coral is due to the Cyanobacteria - Gloeocapsa magma. These are the same bacteria that turn roof tiles black . https   twitter com EvergladesNPS status 1580207824981721088",FALSE,"1580333709538250754","1580333709538250754",NA,"2685946975",2022-10-12 23:04:52,"en","everyone","2014-07-27T20:51:21.000Z","husband, father of three amazing daughters, coral reef scientist, marine ecologist, environmental specialist, faculty NU Three-Seas Program, Stage 3 cancer","Bill Precht",FALSE,"Miami, FL","BillPrecht","https://pbs.twimg.com/profile_images/1580681362213900289/1NM6ITAa_normal.jpg",FALSE,"1468069032503001092","https://t.co/sqR62lTbQz",0,0,3,0,0,"4ad609c5e10fc033",719,707,7224,0,"Not to be Johnny Rain-cloud but those are not fossilized coral.  They are fragments of modern coral rubble deposited on a beach. The blackened nature of coral is due to the Cyanobacteria - Gloeocapsa magma. These are the same bacteria that turn roof tiles black https://t.co/eIKnG9rj9u"
