"","text","possibly_sensitive","id","created_at.x","author_id","conversation_id","reply_settings","lang","in_reply_to_user_id","profile_image_url","location","protected","description","verified","username","name","created_at.y","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"188","State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt . https   www bradenton com news local article245232440 html",FALSE,"1298344962975817730",2020-08-25 19:42:15,"394878948","1298344962975817730","everyone","en",NA,"https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Bradenton, Florida",FALSE,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.",TRUE,"tompkinscondie","Tiffany Tompkins","2011-10-20T19:32:36.000Z","https://t.co/XG5wZPllJ4",NA,0,0,0,0,0,2346,2806,9736,60,NA,"State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/FQEQs8VU9V",FALSE
"189","State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt . https   www bradenton com news local article245232440 html",FALSE,"1298453799548465153",2020-08-26 02:54:44,"851338572","1298453799548465153","everyone","en",NA,"https://pbs.twimg.com/profile_images/1353065784684072972/ZmoSE772_normal.jpg","United States Heartland",FALSE,"Urban farmer, foster parent & wildlife supporter-J'aime Paris-Working thru my bucket list-Appreciate Gilgamesh, Gilbran & Dalai Lama. Tweets are my own.",FALSE,"Frau_Bluchr","Put zee candle back!","2012-09-28T16:22:44.000Z",NA,NA,0,0,0,0,0,357,422,12310,6,NA,"State says penalties coming for Longboat Key sewage spill. Town says Sarasota Bay not hurt https://t.co/qXdOP0soD6",FALSE
"190","The state’s DEP says they will be taking action against the town which will include penalties. . https   www mysuncoast com 2020 08 25 environmental consultants say longboat key sewage spill near sarasota bay had no short term impact fdep enforce penalties",FALSE,"1298605204447940608",2020-08-26 12:56:22,"9581122","1298605204447940608","everyone","en",NA,"https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg","Sarasota, Florida",FALSE,"ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1",TRUE,"mysuncoast","ABC7 Sarasota","2007-10-21T15:57:27.000Z","http://t.co/nQUeAxZ5Ke",NA,3,0,2,0,0,67072,855,89861,690,NA,"The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT",FALSE
"191","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. . https   www mysuncoast com 2020 08 25 environmental consultants say longboat key sewage spill near sarasota bay had no short term impact fdep enforce penalties",FALSE,"1298605539400851457",2020-08-26 12:57:42,"30969273","1298605539400851457","everyone","en",NA,"https://pbs.twimg.com/profile_images/499563876065628162/2gFatrju_normal.jpeg","Steel Drum Music",FALSE,"#STEELDRUMARTIST  Percussionist, Film Score, Composer, Producer & Director! Always looking for some new tunes! https://t.co/matmtL1QVj",FALSE,"walkerdoug","Doug Walker","2009-04-13T21:48:05.000Z","http://t.co/rlo50frxTm","800499712587603973",3,0,0,0,0,980,4979,204297,318,NA,"RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT",FALSE
"192","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. . https   www mysuncoast com 2020 08 25 environmental consultants say longboat key sewage spill near sarasota bay had no short term impact fdep enforce penalties",FALSE,"1298614015158112257",2020-08-26 13:31:22,"1235210757526220801","1298614015158112257","everyone","en",NA,"https://pbs.twimg.com/profile_images/1453134347524100114/aDA6doK4_normal.jpg",NA,FALSE,"swampy",FALSE,"teedoggchron","Burly Boy Stay High","2020-03-04T14:29:34.000Z",NA,"1557001419219140608",3,0,0,0,0,8,167,537,0,NA,"RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT",FALSE
"193","RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. . https   www mysuncoast com 2020 08 25 environmental consultants say longboat key sewage spill near sarasota bay had no short term impact fdep enforce penalties",FALSE,"1298657000931438597",2020-08-26 16:22:11,"3437337791","1298657000931438597","everyone","en",NA,"https://pbs.twimg.com/profile_images/1221291032224071680/zJqAENvR_normal.jpg","sarasota ",FALSE,"",FALSE,"LohrKrista","Krista Lohr","2015-08-23T22:54:17.000Z",NA,NA,3,0,0,0,0,155,346,2981,1,NA,"RT @mysuncoast: The state’s DEP says they will be taking action against the town which will include penalties. https://t.co/trenbqkMiT",FALSE
"194","Longboat Key expects to face penalties following major sewage spill near Sarasota Bay | @WFLAAllyson reports:  . https   www wfla com news sarasota county longboat key expects to face penalties following major sewage spill near sarasota bay. https   twitter com WFLA status 1298752304817016833 photo 1",FALSE,"1298752304817016833",2020-08-26 22:40:53,"23820899","1298752304817016833","everyone","en",NA,"https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg","Tampa, FL",FALSE,"WFLA News Channel 8 is a news leader in Tampa Bay.",TRUE,"WFLA","WFLA NEWS","2009-03-11T20:14:10.000Z","https://t.co/qPxwyiszHG",NA,0,0,4,1,0,207100,2288,234806,1726,NA,"Longboat Key expects to face penalties following major sewage spill near Sarasota Bay | @WFLAAllyson reports: https://t.co/AhN82SXOOM https://t.co/Db1A67tBt4",FALSE
"195","Longboat Key expects to face penalties following major sewage spill near Sarasota Bay . https   www wfla com news sarasota county longboat key expects to face penalties following major sewage spill near sarasota bay",FALSE,"1298919316692307968",2020-08-27 09:44:32,"15610473","1298919316692307968","everyone","en",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,FALSE,"",FALSE,"tresbaby","tresbaby","2008-07-26T13:34:45.000Z",NA,"948861165911859200",0,0,0,0,0,71,211,16280,1,NA,"Longboat Key expects to face penalties following major sewage spill near Sarasota Bay https://t.co/7ZAaQwf7hZ",FALSE
"196","Holmes Beach magistrate’s hearing resolves code issues . https   www islander org 2020 08 consultant no bacterial impact from lbk sewage spill 2",FALSE,"1299542298515189760",2020-08-29 03:00:02,"4490624535","1299542298515189760","everyone","en",NA,"https://pbs.twimg.com/profile_images/757000433940373504/JVUkka2B_normal.jpg","Bradenton Beach, FL",FALSE,"Once your feet hit the beaches, you chart your own course. Rentals for your dream holiday on Anna Maria Island-365 days of Beautiful Sunshine! 289-660-2331",FALSE,"islandsunfla","Anna Maria Island Condo Rentals","2015-12-15T09:40:42.000Z","https://t.co/w8qynHfqGs","966880933054787584",0,0,0,0,0,1115,1057,24556,51,NA,"Holmes Beach magistrate’s hearing resolves code issues https://t.co/CUuHUDmSpN",FALSE
"197","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303684115212967941",2020-09-09 13:18:09,"19344401","1303684115212967941","everyone","en",NA,"https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg","Bradenton, Florida",FALSE,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",TRUE,"bradentonherald","Bradenton Herald","2009-01-22T16:00:14.000Z","https://t.co/KwY6u39gya",NA,3,1,1,0,0,44597,1506,140325,545,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe",FALSE
"198","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303684510685564928",2020-09-09 13:19:43,"144834495","1303684510685564928","everyone","en",NA,"https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg","Florida, USA, Planet Earth",FALSE,"Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.",FALSE,"RTShark","R","2010-05-17T12:32:50.000Z",NA,"748294506022313984",3,0,0,0,0,1149,1155,84187,60,NA,"RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe",FALSE
"199","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303684669519679488",2020-09-09 13:20:21,"2415889026","1303684669519679488","everyone","en",NA,"https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Bradenton FL",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Urbanmark2014","Mark Young","2014-03-28T13:15:12.000Z","https://t.co/4WQP3XGHn4",NA,3,0,0,0,0,2698,2466,7279,82,NA,"RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe",FALSE
"200","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303694477073276928",2020-09-09 13:59:19,"2415889026","1303694477073276928","everyone","en",NA,"https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg","Bradenton FL",FALSE,"A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"Urbanmark2014","Mark Young","2014-03-28T13:15:12.000Z","https://t.co/4WQP3XGHn4",NA,0,0,0,0,0,2698,2466,7279,82,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/G4DQsxdQKD",FALSE
"201","RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303695185856077825",2020-09-09 14:02:08,"13058782","1303695185856077825","everyone","en",NA,"https://pbs.twimg.com/profile_images/1519035778059358217/mUPjQqsF_normal.jpg","Tampa, FL USA",FALSE,"WMNF Community Radio news from #Tampa, #StPete, Sarasota #Florida & beyond. Tweets by WMNF News and Public Affairs Director Seán Kinane. he/him",TRUE,"wmnfnews","Seán Kinane WMNF","2008-02-04T18:22:04.000Z","https://t.co/bUWYk8x2JM","1380000214661136388",3,0,0,0,0,6624,2472,74235,359,NA,"RT @bradentonherald: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/oBzQBoQvwe",FALSE
"202","@bradentonherald @wmnfnews Now that’s a euphemism if I ever saw one. ",FALSE,"1303695561531547656",2020-09-09 14:03:38,"2232266273","1303684115212967941","everyone","en","19344401","https://pbs.twimg.com/profile_images/413425291478843392/61wvQkGR_normal.jpeg","St Petersburg, FL",FALSE,"minimalist. Berniecrat",FALSE,"bofarants","bofa","2013-12-18T21:44:00.000Z",NA,NA,0,0,1,0,0,204,638,17096,33,NA,"@bradentonherald @wmnfnews Now that’s a euphemism if I ever saw one",TRUE
"203","This is not acceptable.
‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1303817920599019521",2020-09-09 22:09:50,"403685458","1303817920599019521","everyone","en",NA,"https://pbs.twimg.com/profile_images/1407095746726408200/SzwjkH3G_normal.jpg",NA,FALSE,"Ars longa, vita brevis, fatuus esse. Activist for all living things. Amateur historian and genealogist. She/her.",FALSE,"catslib","diana cowans","2011-11-02T21:13:58.000Z",NA,NA,0,0,0,0,0,522,1235,25078,34,NA,"This is not acceptable.
‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/V1vqpiCSyM",FALSE
"204","‘Solids overload.’ Bradenton spills more than a million gallons of #sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1304014629312626690",2020-09-10 11:11:29,"174515716","1304014629312626690","everyone","en",NA,"https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg",NA,FALSE,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",FALSE,"xperiement","Knowledge = Power⚓️","2010-08-04T03:21:11.000Z",NA,"995476585410154496",0,0,0,1,0,175,154,13356,4,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of #sewage into river https://t.co/sTiuKFujMx",FALSE
"205","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1304076065388859392",2020-09-10 15:15:37,"825179034376085504","1304076065388859392","everyone","en",NA,"https://pbs.twimg.com/profile_images/828373822218842112/Emqknhvx_normal.jpg","United States",FALSE,"",FALSE,"LauraLAbythesea","Laura","2017-01-28T03:09:47.000Z",NA,"1127290745143087104",1,0,0,0,0,2046,2402,159442,4,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/fG85KMgjPa",FALSE
"206","RT @LauraLAbythesea: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1304076353784999938",2020-09-10 15:16:45,"825179034376085504","1304076353784999938","everyone","en",NA,"https://pbs.twimg.com/profile_images/828373822218842112/Emqknhvx_normal.jpg","United States",FALSE,"",FALSE,"LauraLAbythesea","Laura","2017-01-28T03:09:47.000Z",NA,"1127290745143087104",1,0,0,0,0,2046,2402,159442,4,NA,"RT @LauraLAbythesea: ‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/fG85KMgjPa",FALSE
"207","‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river . https   www bradenton com news local article245590690 html",FALSE,"1304258768734236678",2020-09-11 03:21:37,"824825688754622465","1304258768734236678","everyone","en",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Florida, USA",FALSE,"Conservationist",FALSE,"swamphag54","Marian Ryan","2017-01-27T03:45:43.000Z",NA,NA,0,0,0,0,0,38,136,22003,0,NA,"‘Solids overload.’ Bradenton spills more than a million gallons of sewage into river https://t.co/m1T2F02PJ9",FALSE
"208","#Bradenton reported that 1.1 million gallons of “partially” treated #sewage spilled into the Manatee River after equipment at a treatment facility malfunctioned. City staff reported facilities nitrification filters plugged due “to a solids overload.” . https   www bradenton com news local article245590690 html storylink cpy",FALSE,"1304766918407135232",2020-09-12 13:00:49,"1088196428961406976","1304766918407135232","everyone","en",NA,"https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg",NA,FALSE,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",FALSE,"awsproject","American Water Security Project","2019-01-23T22:07:01.000Z","https://t.co/AR8sz1dyFZ",NA,0,0,0,0,0,92,95,1368,1,NA,"#Bradenton reported that 1.1 million gallons of “partially” treated #sewage spilled into the Manatee River after equipment at a treatment facility malfunctioned. City staff reported facilities nitrification filters plugged due “to a solids overload.” https://t.co/T3BFmd9QRj",FALSE
"209","An independent consultant has reduced the estimated amount of raw sewage that spilled near Sarasota Bay in June to 11 million gallons, as opposed to the original estimate of nearly 26 million gallons. 

. https   www heraldtribune com story news environment 2020 09 16 longboat key says june sewage break saw 11 million gallons spilled 5809970002",FALSE,"1306286620216262661",2020-09-16 17:39:34,"818905460766023681","1306286620216262661","everyone","en",NA,"https://pbs.twimg.com/profile_images/1620551285459062791/UC5eQtyL_normal.jpg","St. Petersburg ➡️ San Antonio ",FALSE,"Reporter, solver of weird mysteries, archival storyteller, bad pun writer for @ExpressNews. Recovering Florida man. Prior @TB_Times @HeraldTribune newshound.",TRUE,"TimothyJFanning","Timothy Fanning","2017-01-10T19:40:51.000Z",NA,"1584618746127085569",0,0,0,0,0,1184,844,5262,27,NA,"An independent consultant has reduced the estimated amount of raw sewage that spilled near Sarasota Bay in June to 11 million gallons, as opposed to the original estimate of nearly 26 million gallons. 

https://t.co/qXR7TQoZmP",FALSE
