"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","pinned_tweet_id","url","profile_image_url","verified","username","created_at.y","name","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","withheld.x_copyright","text_with_display_links","reply.to.thread.no.term"
"924","@BillWeirCNN This is what inevitably happens when u trust the ""Sacred Private Sector"" &amp; ""Job Creators"" to ""self-regulate.""

Next move:
They will declare bankruptcy, ensuring that the cleanup costs go to all of us taxpayers, &amp; not to those who made profits off the creation of the poisons.. ","33515703",FALSE,2021-04-05 20:12:46,"everyone","1379126927831732234","832061918","en","1379165134275379201",FALSE,"1317789798980112384","http://t.co/ObuRnJoOJp","https://pbs.twimg.com/profile_images/438731327395753984/tpSj0XAH_normal.jpeg",FALSE,"smartalek180","2012-09-18T23:05:14.000Z","Наталья Паршина","Если вы хотите высоко подняться, пользуйтесь собственными ногами! Не позволяйте нести себя, не садитесь на чужие плечи и головы! #GodSaveAmerica #GOPDelendaEst","Находка",0,0,0,0,0,3388,4527,102407,12,NA,NA,"@BillWeirCNN This is what inevitably happens when u trust the ""Sacred Private Sector"" &amp; ""Job Creators"" to ""self-regulate.""

Next move:
They will declare bankruptcy, ensuring that the cleanup costs go to all of us taxpayers, &amp; not to those who made profits off the creation of the poisons.",TRUE
"925","@BillWeirCNN This is a man-made disaster. Do tax paers have to pay for the recoverylike we do for natural disasters?. ","33515703",FALSE,2021-04-05 20:17:35,"everyone","1379126927831732234","885913435","en","1379166346718547975",FALSE,"1378729800722829312","https://t.co/x8W88iqO5w","https://pbs.twimg.com/profile_images/1593813037399490560/DYKnVLWb_normal.jpg",FALSE,"TweetingMeeMee","2012-10-17T02:55:01.000Z","Just Mee 🟧🇺🇦🐳spoutible.com/Sheeza","Four-twenty YaYa, pescatarian, atheist, retired educator, #environment #democracy #travel #Resister SheezaPlaya ♠️♥️♣️♦️","Beautiful Northern CA",0,0,0,0,0,3460,2369,13525,8,NA,NA,"@BillWeirCNN This is a man-made disaster. Do tax paers have to pay for the recoverylike we do for natural disasters?",TRUE
"926","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 20:19:10,"everyone","1379166745840222224","3755153176","en","1379166745840222224",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1604237998874558464/p-_Ur5YY_normal.jpg",FALSE,"AliciaBeck20","2015-09-24T01:27:50.000Z","Dr Alicia Beck","PhD-Pres IT Biz;Ret Federal Employee. TeamDeepState. ITAudit Professional.Military Raised & Wed;Army War Coll,NPS,AF Compt, NASA. ""Dare Mighty Things""","New Albany, OH",326,0,0,0,0,2471,4697,142058,74,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"927","@terraceia16 @VernBuchanan 1000%! His district is facing extreme disaster, and DeSantis knew of the potential crisis as early as JULY of last year. Either he failed to inform the representatives of the area, or he informed them and they shrugged it off and neglected their duties. ","1558685574",FALSE,2021-04-05 20:19:23,"everyone","1379098390907195395","1278117045830385665","en","1379166799019839500",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1538583182492192768/IrYJwUo-_normal.jpg",FALSE,"LizzieTheLawyer","2020-07-01T00:03:55.000Z","Elizabeth Schultz","Attorney 👩🏼‍⚖️ she/her/hers","Florida, USA",0,0,1,0,0,388,540,8925,3,NA,NA,"@terraceia16 @VernBuchanan 1000%! His district is facing extreme disaster, and DeSantis knew of the potential crisis as early as JULY of last year. Either he failed to inform the representatives of the area, or he informed them and they shrugged it off and neglected their duties",TRUE
"928","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 20:25:16,"everyone","1379168282310291457","1255604375910780934","en","1379168282310291457",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1416591066208296963/kE2MwJSx_normal.jpg",FALSE,"Yourwinner3","2020-04-29T21:06:41.000Z","B.C.","",NA,326,0,0,0,0,2511,4678,70213,3,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"929","RT @TB_Times: Millions of gallons of Piney Point wastewater have been pumping into Tampa Bay, posing ecological danger to a treasured estuary. Here's a look at April 2 near Port Manatee. 

Read the latest from today:  . https   www tampabay com news environment 2021 04 05 next update on piney point expected midday monday. https   twitter com TB_Times status 1379114685866328064 video 1",NA,FALSE,2021-04-05 20:31:13,"everyone","1379169779517423621","759511663116709888","en","1379169779517423621",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1575525383830740995/BUq5l8rJ_normal.jpg",FALSE,"weskusgogga","2016-07-30T22:11:06.000Z","Sarie van Wyk 🌻","Retweets don't imply endorsement",NA,23,0,0,0,0,1364,4979,588904,43,NA,NA,"RT @TB_Times: Millions of gallons of Piney Point wastewater have been pumping into Tampa Bay, posing ecological danger to a treasured estuary. Here's a look at April 2 near Port Manatee. 

Read the latest from today: https://t.co/bNctX2IjQa https://t.co/Ziyjr0pO3Q",FALSE
"930","The water of Tampa Bay near Port Manatee. Millions of gallons of industrial wastewater are being pumped into Tampa Bay as the result of a leak at the Piney Point fertilizer plant 
. https   www heraldtribune com story news local manatee 2021 04 05 manatees piney point what you need to know on monday about evacuations tampa bay wastewater dangers 7087629002",NA,FALSE,2021-04-05 20:32:09,"everyone","1379170012137549825","1373383958","en","1379170012137549825",FALSE,"1611366997480345602",NA,"https://pbs.twimg.com/profile_images/1473030374099800065/vRw2FiWK_normal.jpg",FALSE,"nancysquinn","2013-04-22T23:59:14.000Z","Nancy Quinn🕉️☮️","Yoga enthusiast, loves to travel, meeting new people and new cultures. Studied Federal Tribal Law and Policy at UCLA.","Arizona, USA",0,0,2,0,0,4338,4878,62262,9,NA,NA,"The water of Tampa Bay near Port Manatee. Millions of gallons of industrial wastewater are being pumped into Tampa Bay as the result of a leak at the Piney Point fertilizer plant 
https://t.co/xPF4HbP1lK",FALSE
"931","MANATEE COUNTY, FL
Piney Point plant facility: What you need to know Sunday about the leak, evacuations
. https   www heraldtribune com story news disaster 2021 04 04 piney point wastewater state emergency evacuations tampa bay response what we know 7084007002",NA,FALSE,2021-04-05 20:33:20,"everyone","1379170309916532748","857310493446483969","en","1379170309916532748",FALSE,"1621623243873427459",NA,"https://pbs.twimg.com/profile_images/968954528988049408/X-1BXTJt_normal.jpg",FALSE,"ReganRprt","2017-04-26T19:08:44.000Z","JR","",NA,0,0,0,0,0,16,19,26792,0,NA,NA,"MANATEE COUNTY, FL
Piney Point plant facility: What you need to know Sunday about the leak, evacuations
https://t.co/gDgczB5Arg",FALSE
"932","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 20:38:21,"everyone","1379171574696267779","2951611731","en","1379171574696267779",FALSE,"1589070005236531201",NA,"https://pbs.twimg.com/profile_images/1619112244217876481/vG-2Drs7_normal.jpg",FALSE,"murgattore","2014-12-30T18:51:01.000Z","Eytán Lasca-Szalit","Actor, translator, interpreter, thinker. 
Citizen of Uruguay, Spain, and the USA

#BLM 
Aún aprendo -Goya

#VoteBlue2024 #FireDeJoy #resister","Chicago, IL",326,0,0,0,0,2137,3101,21393,5,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"933","RT @beatrizdiniz: Millions of gallons of toxic wastewater pumped into Tampa Bay
. https   amp theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 20:43:48,"everyone","1379172944790847498","126498058","en","1379172944790847498",FALSE,"1511089595345211393","https://t.co/UyP4QbWJDy","https://pbs.twimg.com/profile_images/1577842717488345089/u7dNA0xY_normal.png",FALSE,"umbrios","2010-03-26T02:05:19.000Z","Umbrios 💚🤍💜 🌳","#MovimentoRede18 Ambientalista, femrad, atéia, esquerda, ciência, agroecologia e zoos, prato feito. Conta pessoal, opiniões idem. @umbrios no Mastodon e Koo","São Paulo/SP Brasil",1,0,0,0,0,7002,7694,477121,280,NA,NA,"RT @beatrizdiniz: Millions of gallons of toxic wastewater pumped into Tampa Bay
https://t.co/oJGhK3UVcR",FALSE
"934","@VernBuchanan How long have you represented this area and how long as this been a problem you have neglected?. ","20467163",FALSE,2021-04-05 20:50:26,"everyone","1379098390907195395","246380870","en","1379174612882358275",FALSE,"1146523039775055872",NA,"https://pbs.twimg.com/profile_images/1453519589137072128/8F_InSGn_normal.jpg",FALSE,"ZyriabBulerias","2011-02-02T17:52:29.000Z","3 finger pudding cup","","West Coast Florida",0,0,1,0,0,438,2848,27842,4,NA,NA,"@VernBuchanan How long have you represented this area and how long as this been a problem you have neglected?",TRUE
"935","RT @TB_Times: Millions of gallons of Piney Point wastewater have been pumping into Tampa Bay, posing ecological danger to a treasured estuary. Here's a look at April 2 near Port Manatee. 

Read the latest from today:  . https   www tampabay com news environment 2021 04 05 next update on piney point expected midday monday. https   twitter com TB_Times status 1379114685866328064 video 1",NA,FALSE,2021-04-05 21:22:44,"everyone","1379182741133082627","2938717819","en","1379182741133082627",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/802246840636809216/bWJ1h3Pt_normal.jpg",FALSE,"AustinCcorbaus","2014-12-21T22:42:44.000Z","ccorb","Love reading, tea, sports and the beauty and peace of nature. Remember, “Your ACTIONS speak so loud I can’t HEAR what you say”.",NA,23,0,0,0,0,163,312,57876,20,NA,NA,"RT @TB_Times: Millions of gallons of Piney Point wastewater have been pumping into Tampa Bay, posing ecological danger to a treasured estuary. Here's a look at April 2 near Port Manatee. 

Read the latest from today: https://t.co/bNctX2IjQa https://t.co/Ziyjr0pO3Q",FALSE
"936","@UJ_roc @VernBuchanan Reminiscent of GWB flying over Louisiana in the aftermath of Hurricane Katrina?. ","596524071",FALSE,2021-04-05 21:32:40,"everyone","1379098390907195395","1204613805814226945","en","1379185242070790144",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1204613981652111360/qXpQ2uAm_normal.jpg",FALSE,"SastryAshok","2019-12-11T04:08:23.000Z","Ashok Sastry","Kidney doctor in Sarasota, Florida","Siesta Key, FL",0,0,1,0,0,333,254,2111,5,NA,NA,"@UJ_roc @VernBuchanan Reminiscent of GWB flying over Louisiana in the aftermath of Hurricane Katrina?",TRUE
"937","Coming up tonight on @SNNTV, a group of fishing captains from Anna Maria Island say though they haven’t seen any direct impacts on this side of the bay.

The millions of gallons of wastewater from the #PineyPoint leak is already starting to kill off sea grass in the area.
@SNNTV . https   twitter com Alejandro_SNN status 1379186836103438344 photo 1","1066143450024869889",TRUE,2021-04-05 21:39:00,"everyone","1379186822597779472","1066143450024869889","en","1379186836103438344",FALSE,"1608885610110152705",NA,"https://pbs.twimg.com/profile_images/1448511925055279105/9i88P9fw_normal.jpg",FALSE,"alejandromeroTV","2018-11-24T01:36:21.000Z","Alejandro Romero","Multimedia Journalist. On-air Talent. University of Tampa Alumni. Pro Wrestling Enthusiast. 🇲🇽/🇺🇸. RT/Like not endorsement.","Tampa, FL",0,0,1,0,0,214,368,1979,1,NA,NA,"Coming up tonight on @SNNTV, a group of fishing captains from Anna Maria Island say though they haven’t seen any direct impacts on this side of the bay.

The millions of gallons of wastewater from the #PineyPoint leak is already starting to kill off sea grass in the area.
@SNNTV https://t.co/TQSRFeE36s",FALSE
"938","@BillWeirCNN sick. ","33515703",FALSE,2021-04-05 21:41:32,"everyone","1379126927831732234","731870636","en","1379187475923537930",FALSE,NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"EdJaworowicz","2012-08-02T01:28:35.000Z","ed jaworowicz","",NA,0,0,0,0,0,77,516,55355,5,NA,NA,"@BillWeirCNN sick",TRUE
"939","@TonyJoh06943541 @FriendEden100 well its not radioactive enough to where its kept in an open top storage reservoir close to thousands of people.... ","1275865594475225089",FALSE,2021-04-05 21:48:43,"everyone","1378827736731557888","1300234806916251648","en","1379189281416077312",FALSE,"1603552816332767232",NA,"https://pbs.twimg.com/profile_images/1599259678424317953/nQnJEHwP_normal.jpg",FALSE,"JustAnonymous42","2020-08-31T00:51:59.000Z","Dominion","Just another user in the vast sea of the Internet. I keep an eye on geopolitics and other stuff. Equality is equality. 🏳️‍🌈 🇺🇦",NA,0,1,0,0,0,31,302,2776,1,NA,NA,"@TonyJoh06943541 @FriendEden100 well its not radioactive enough to where its kept in an open top storage reservoir close to thousands of people...",TRUE
"940","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 21:53:38,"everyone","1379190518874275843","2303522197","en","1379190518874275843",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/690658384245346305/k4OrIP26_normal.jpg",FALSE,"UseYurVote","2014-01-21T18:27:25.000Z","DoNotBeSilenced","Know Your Rights.","Humanity",326,0,0,0,0,3301,3778,86741,47,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
