"","text","conversation_id","lang","possibly_sensitive","created_at.x","author_id","reply_settings","id","profile_image_url","url","name","username","location","created_at.y","verified","protected","description","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"253","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814297602394927280","en",FALSE,2024-07-19 13:53:51,"961359893910425600","everyone","1814297602394927280","https://pbs.twimg.com/profile_images/1767680703704018944/xjtiGaDl_normal.jpg",NA,"mary dupree","MaryNissmax",NA,"2018-02-07T22:03:54.000Z",FALSE,FALSE,"",NA,107,0,0,0,0,0,892,509,83619,0,25763,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"254","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814280747164869073","en",FALSE,2024-07-19 12:46:52,"852951566","everyone","1814280747164869073","https://pbs.twimg.com/profile_images/1808975607352733696/U18_oH-Q_normal.jpg",NA,"Gayla Arnold","GaylaArnold","St. Petersburg, Florida ","2012-09-29T14:12:10.000Z",FALSE,FALSE,"","766353213889085440",107,0,0,0,0,0,241,717,32975,3,52529,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"255","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814233660633018536","en",FALSE,2024-07-19 09:39:46,"1939118838","everyone","1814233660633018536","https://pbs.twimg.com/profile_images/1444782599315107843/apaTNMU2_normal.jpg",NA,"Brian Cardone 🏴‍☠️🇺🇦","cardon_brian","North Carolina, USA","2013-10-05T23:41:35.000Z",FALSE,FALSE,"#LincolnVoter #DemsAct #DemVoice1 #wtpBlue.","1513498938908844034",107,0,0,0,0,0,21214,8712,892981,56,664168,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"256","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814218566356369774","en",FALSE,2024-07-19 08:39:47,"56658089","everyone","1814218566356369774","https://pbs.twimg.com/profile_images/1810964611740397568/MAIHyLSy_normal.jpg","https://t.co/x3vcslHRFU","Danny Ullom","danny_wva","Cape Coral, FL","2009-07-14T10:07:28.000Z",FALSE,FALSE,"Marine Veteran, Animal Lover, Sun And Fun In Florida!🇨🇦🐅🤘",NA,107,0,0,0,0,0,490,251,24917,6,31739,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"257","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814201374814482753","en",FALSE,2024-07-19 07:31:28,"3372228929","everyone","1814201374814482753","https://pbs.twimg.com/profile_images/1752281883122061312/PdK2Jed8_normal.jpg",NA,"Maura Willing","maura_willing",NA,"2015-07-12T12:42:00.000Z",FALSE,FALSE,"",NA,107,0,0,0,0,0,222,1138,55331,0,31006,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"258","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814183834604466376","en",FALSE,2024-07-19 06:21:46,"34532237","everyone","1814183834604466376","https://pbs.twimg.com/profile_images/1497022093912788995/bzIktaue_normal.jpg",NA,"Dame Sickof-BloodyLies 🌻🇺🇦🏳️‍🌈🤬GOP","MumOf2RatBags","Australia","2009-04-23T04:30:48.000Z",FALSE,FALSE,"Introvert who came back to twitter thinking the world has gone mad. Murdoch is a c*nt. Trump is a w*nkstain. Putin kills. Your body is YOURS. 💙whoU💙. 🚫DMs","1618929759534329856",107,0,0,0,0,0,5583,5814,94021,10,157423,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"259","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814179228448915931","en",FALSE,2024-07-19 06:03:28,"1359474374382923780","everyone","1814179228448915931","https://pbs.twimg.com/profile_images/1795386485375369216/Pg86i2ZS_normal.jpg",NA,"Fred Busso","FredBusso",NA,"2021-02-10T12:09:02.000Z",FALSE,FALSE,"Donald Trump should’ve been arrested on January 7th - justice matters - many politicians are cunts! Telling the truth means you don’t have to remember the lies","1810253159958290721",107,0,0,0,0,0,5190,6967,24972,15,54888,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"260","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814138645848437171","en",FALSE,2024-07-19 03:22:12,"1628210979590012928","everyone","1814138645848437171","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"Eve Nantel","EveNantel13","Vancouver, British Columbia","2023-02-22T01:53:01.000Z",FALSE,FALSE,"",NA,107,0,0,0,0,0,259,131,31724,0,16205,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"261","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814135745436606630","en",FALSE,2024-07-19 03:10:41,"795516865","everyone","1814135745436606630","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"Patrick GinnatyMoore","phr5ed",NA,"2012-09-01T06:59:40.000Z",FALSE,FALSE,"",NA,107,0,0,0,0,0,402,489,199150,5,104436,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"262","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814134055681826867","en",FALSE,2024-07-19 03:03:58,"1122295409634713601","everyone","1814134055681826867","https://pbs.twimg.com/profile_images/1123364686219530241/svNty8KM_normal.jpg",NA,"Juliet’s Mom","MariaBoss18",NA,"2019-04-28T00:24:11.000Z",FALSE,FALSE,"Reading; piano; exercise; politics; films; German; travel; always Team Pete! Never Trump! Never MAGA!",NA,107,0,0,0,0,0,2790,7502,245269,4,42133,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"263","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814132786954956855","en",FALSE,2024-07-19 02:58:56,"804509644907495424","everyone","1814132786954956855","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"Mike Kay","mikekay50",NA,"2016-12-02T02:17:01.000Z",FALSE,FALSE,"",NA,107,0,0,0,0,0,377,391,7879,0,139160,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"264","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814131926959091986","en",FALSE,2024-07-19 02:55:30,"26664395","everyone","1814131926959091986","https://pbs.twimg.com/profile_images/1722274352438382592/uUBprEr1_normal.jpg",NA,"Libby Whittemore💙🟧🟦🇺🇦","libbage55","Atlanta, GA","2009-03-26T02:18:03.000Z",FALSE,FALSE,"singer/actress Once owned a cabaret… what was I thinkin? #VoteBlueIn24 #SaveOurDemocracy #ResistanceUnited #DemVoice1 #ProudBlue 🏳️‍⚧️🏳️‍🌈Ally 🚫DMs","1526678914759802880",107,0,0,0,0,0,24822,9836,136536,54,145783,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"265","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814116586103734692","en",FALSE,2024-07-19 01:54:33,"1085290065490632704","everyone","1814116586103734692","https://pbs.twimg.com/profile_images/1367301873103818754/HA_L9HdO_normal.jpg",NA,"Terri Loves America 🟧💙💔🟦","ProudAFAmerican","UT + NV","2019-01-15T21:38:10.000Z",FALSE,FALSE,"No DM's please Democracy must be defended against tyranny  #travel #nature  follow on Threads @proudafamerican #DemVoice1  #OBV #wtpEarth #Rabbithole #ProudBlue","1428356654899236869",107,0,0,0,0,0,18212,13182,269049,8,586354,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
"266","RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up…  . https   twitter com i web status 1814032301606523041. https   twitter com whitfox status 1814032301606523041 photo 1","1814116007855731098","en",FALSE,2024-07-19 01:52:15,"100822546","everyone","1814116007855731098","https://pbs.twimg.com/profile_images/1802952125158223872/syY0Wq10_normal.jpg","https://t.co/Zm9i1NASQq","Abel Velasquez","abelv127","Wichita, KS","2009-12-31T18:45:13.000Z",FALSE,FALSE,"Sports fan, writer, Researcher, McNair Scholar, political junkie

Knowing what's right doesn't mean much unless you do what's right' -Theodore Roosevelt","1807626514323628355",107,0,0,0,0,0,840,775,83596,1,249441,NA,"RT @whitfox: Exposed: Anna Paulina Luna takes Big Sugar's dirty money. 💰🦠

Big Sugar pollutes our waters, fuels red tide, and kills our marine life. Red tide costs Pinellas millions and our health.

I'll never sell out our beaches for campaign cash.

#FL13 deserves better. Let's clean up… https://t.co/kfpspelmeE https://t.co/yz30Y8WahP",NA,NA,NA
